Loading datasets...
Datasets loaded to GPU.
Worker 6/8: sweep 0acb79e7, 25/200 runs

[worker 6] Run 1/25 | config: {'batch_size': 8, 'opt': 'adam', 'lr': 0.0001, 'wd': 0, 'rdm_seed': 113, 'n_layer': 3, 'n_head': 4, 'n_embd': 64, 'embd_pdrop': 0, 'resid_pdrop': 0, 'attn_pdrop': 0}
progress,datapoints_seen,train_loss,train_acc,indist_acc,ood_acc
[96 of 100],960000,0.000,1.000,1.000,0.030
[97 of 100],970000,0.000,1.000,1.000,0.031
[98 of 100],980000,0.000,1.000,1.000,0.031
[99 of 100],990000,0.004,0.999,0.999,0.580
[100 of 100],1000000,0.000,1.000,1.000,0.600

[worker 6] Run 6/25 | config: {'batch_size': 8, 'opt': 'adam', 'lr': 0.0001, 'wd': 0, 'rdm_seed': 997, 'n_layer': 3, 'n_head': 4, 'n_embd': 64, 'embd_pdrop': 0, 'resid_pdrop': 0, 'attn_pdrop': 0}
progress,datapoints_seen,train_loss,train_acc,indist_acc,ood_acc
[1 of 100],10000,0.136,0.954,1.000,0.898
[2 of 100],20000,0.026,0.994,0.994,0.979
[3 of 100],30000,0.077,0.977,0.999,0.982
[4 of 100],40000,0.005,0.999,1.000,0.987
[5 of 100],50000,0.001,1.000,1.000,0.986
[6 of 100],60000,0.018,0.995,0.999,0.951
[7 of 100],70000,0.002,0.999,1.000,0.920
[8 of 100],80000,0.008,0.998,1.000,0.977
[9 of 100],90000,0.000,1.000,1.000,0.944
[10 of 100],100000,0.000,1.000,1.000,0.949
[11 of 100],110000,0.000,1.000,1.000,0.968
[12 of 100],120000,0.000,1.000,1.000,0.969
[13 of 100],130000,0.012,0.998,1.000,0.931
[14 of 100],140000,0.000,1.000,1.000,0.926
[15 of 100],150000,0.000,1.000,1.000,0.932
[16 of 100],160000,0.007,0.998,1.000,0.840
[17 of 100],170000,0.000,1.000,1.000,0.798
[18 of 100],180000,0.000,1.000,1.000,0.819
[19 of 100],190000,0.000,1.000,1.000,0.829
[20 of 100],200000,0.000,1.000,1.000,0.832
[21 of 100],210000,0.000,1.000,1.000,0.837
[22 of 100],220000,0.000,1.000,1.000,0.843
[23 of 100],230000,0.000,1.000,1.000,0.843
[24 of 100],240000,0.000,1.000,1.000,0.848
[25 of 100],250000,0.000,1.000,1.000,0.860
[26 of 100],260000,0.000,1.000,1.000,0.860
[27 of 100],270000,0.000,1.000,1.000,0.858
[28 of 100],280000,0.000,1.000,1.000,0.858
[29 of 100],290000,0.000,1.000,1.000,0.859
[30 of 100],300000,0.000,1.000,1.000,0.859
[31 of 100],310000,0.000,1.000,1.000,0.861
[32 of 100],320000,0.000,1.000,1.000,0.870
[33 of 100],330000,0.000,1.000,1.000,0.868
[34 of 100],340000,0.007,0.998,0.949,0.755
[35 of 100],350000,0.000,1.000,1.000,0.765
[36 of 100],360000,0.000,1.000,1.000,0.767
[37 of 100],370000,0.000,1.000,1.000,0.777
[38 of 100],380000,0.000,1.000,1.000,0.806
[39 of 100],390000,0.000,1.000,1.000,0.785
[40 of 100],400000,0.007,0.999,0.997,0.917
[41 of 100],410000,0.001,1.000,1.000,0.925
[42 of 100],420000,0.000,1.000,1.000,0.931
[43 of 100],430000,0.000,1.000,1.000,0.935
[44 of 100],440000,0.000,1.000,1.000,0.933
[45 of 100],450000,0.000,1.000,1.000,0.915
[46 of 100],460000,0.000,1.000,1.000,0.931
[47 of 100],470000,0.000,1.000,1.000,0.948
[48 of 100],480000,0.000,1.000,1.000,0.939
[49 of 100],490000,0.005,0.998,1.000,0.401
[50 of 100],500000,0.000,1.000,1.000,0.383
[51 of 100],510000,0.000,1.000,1.000,0.385
[52 of 100],520000,0.000,1.000,1.000,0.391
[53 of 100],530000,0.000,1.000,1.000,0.377
[54 of 100],540000,0.000,1.000,1.000,0.377
[55 of 100],550000,0.000,1.000,1.000,0.374
[56 of 100],560000,0.000,1.000,1.000,0.372
[57 of 100],570000,0.000,1.000,1.000,0.373
[58 of 100],580000,0.000,1.000,1.000,0.369
[59 of 100],590000,0.000,1.000,1.000,0.365
[60 of 100],600000,0.000,1.000,1.000,0.364
[61 of 100],610000,0.000,1.000,1.000,0.361
[62 of 100],620000,0.000,1.000,1.000,0.360
[63 of 100],630000,0.000,1.000,1.000,0.355
[64 of 100],640000,0.000,1.000,1.000,0.352
[65 of 100],650000,0.002,1.000,0.997,0.417
[66 of 100],660000,0.011,0.998,1.000,0.629
[67 of 100],670000,0.000,1.000,1.000,0.603
[68 of 100],680000,0.000,1.000,1.000,0.580
[69 of 100],690000,0.000,1.000,1.000,0.565
[70 of 100],700000,0.000,1.000,1.000,0.553
[71 of 100],710000,0.000,1.000,1.000,0.547
[72 of 100],720000,0.000,1.000,1.000,0.538
[73 of 100],730000,0.000,1.000,1.000,0.533
[74 of 100],740000,0.000,1.000,1.000,0.517
[75 of 100],750000,0.000,1.000,1.000,0.508
[76 of 100],760000,0.000,1.000,1.000,0.498
[77 of 100],770000,0.000,1.000,1.000,0.499
[78 of 100],780000,0.000,1.000,1.000,0.497
[79 of 100],790000,0.000,1.000,1.000,0.493
[80 of 100],800000,0.000,1.000,1.000,0.488
[81 of 100],810000,0.000,1.000,1.000,0.482
[82 of 100],820000,0.000,1.000,1.000,0.481
[83 of 100],830000,0.000,1.000,1.000,0.477
[84 of 100],840000,0.000,1.000,1.000,0.470
[85 of 100],850000,0.000,1.000,1.000,0.464
[86 of 100],860000,0.000,1.000,1.000,0.455
[87 of 100],870000,0.000,1.000,1.000,0.454
[88 of 100],880000,0.000,1.000,1.000,0.454
[89 of 100],890000,0.000,1.000,1.000,0.452
[90 of 100],900000,0.000,1.000,1.000,0.452
[91 of 100],910000,0.000,1.000,1.000,0.452
[92 of 100],920000,0.000,1.000,1.000,0.454
[93 of 100],930000,0.000,1.000,1.000,0.454
[94 of 100],940000,0.000,1.000,1.000,0.456
[95 of 100],950000,0.000,1.000,1.000,0.460
[96 of 100],960000,0.000,1.000,1.000,0.460
[97 of 100],970000,0.000,1.000,1.000,0.463
[98 of 100],980000,0.000,1.000,1.000,0.462
[99 of 100],990000,0.000,1.000,1.000,0.463
[100 of 100],1000000,0.000,1.000,1.000,0.464

[worker 6] Run 7/25 | config: {'batch_size': 8, 'opt': 'adam', 'lr': 0.001, 'wd': 0, 'rdm_seed': 71, 'n_layer': 3, 'n_head': 4, 'n_embd': 64, 'embd_pdrop': 0, 'resid_pdrop': 0, 'attn_pdrop': 0}
progress,datapoints_seen,train_loss,train_acc,indist_acc,ood_acc
[1 of 100],10000,0.355,0.849,0.825,0.796
[2 of 100],20000,0.198,0.925,0.994,0.913
[3 of 100],30000,0.077,0.975,0.996,0.873
[4 of 100],40000,0.001,1.000,1.000,0.702
[5 of 100],50000,0.154,0.947,0.996,0.904
[6 of 100],60000,0.293,0.855,0.798,0.815
[7 of 100],70000,0.324,0.864,0.742,0.531
[8 of 100],80000,0.295,0.876,0.898,0.825
[9 of 100],90000,0.241,0.911,0.892,0.818
[10 of 100],100000,0.173,0.941,0.941,0.901
[11 of 100],110000,0.082,0.974,0.965,0.878
[12 of 100],120000,0.098,0.970,0.870,0.887
[13 of 100],130000,0.087,0.970,0.975,0.770
[14 of 100],140000,0.017,0.995,0.986,0.846
[15 of 100],150000,0.130,0.951,0.997,0.838
[16 of 100],160000,0.053,0.984,0.999,0.721
[17 of 100],170000,0.020,0.995,0.998,0.819
[18 of 100],180000,0.001,1.000,1.000,0.881
[19 of 100],190000,0.003,0.999,1.000,0.823
[20 of 100],200000,0.132,0.941,1.000,0.795
[21 of 100],210000,0.002,1.000,1.000,0.655
[22 of 100],220000,0.000,1.000,1.000,0.723
[23 of 100],230000,0.000,1.000,1.000,0.714
[24 of 100],240000,0.000,1.000,1.000,0.702
[25 of 100],250000,0.033,0.990,1.000,0.827
[26 of 100],260000,0.000,1.000,1.000,0.828
[27 of 100],270000,0.000,1.000,1.000,0.834
[28 of 100],280000,0.000,1.000,1.000,0.834
[29 of 100],290000,0.027,0.990,1.000,0.188
[30 of 100],300000,0.006,0.998,1.000,0.340
[31 of 100],310000,0.001,1.000,1.000,0.511
[32 of 100],320000,0.000,1.000,1.000,0.426
[33 of 100],330000,0.000,1.000,1.000,0.390
[34 of 100],340000,0.000,1.000,1.000,0.361
[35 of 100],350000,0.000,1.000,1.000,0.351
[36 of 100],360000,0.000,1.000,1.000,0.338
[37 of 100],370000,0.000,1.000,1.000,0.326
[38 of 100],380000,0.000,1.000,1.000,0.320
[39 of 100],390000,0.000,1.000,1.000,0.317
[40 of 100],400000,0.000,1.000,1.000,0.316
[41 of 100],410000,0.000,1.000,1.000,0.316
[42 of 100],420000,0.000,1.000,1.000,0.305
[43 of 100],430000,0.000,1.000,1.000,0.305
[44 of 100],440000,0.000,1.000,1.000,0.303
[45 of 100],450000,0.000,1.000,1.000,0.303
[46 of 100],460000,0.000,1.000,1.000,0.304
[47 of 100],470000,0.000,1.000,1.000,0.301
[48 of 100],480000,0.000,1.000,1.000,0.298
[49 of 100],490000,0.000,1.000,1.000,0.298
[50 of 100],500000,0.000,1.000,1.000,0.297
[51 of 100],510000,0.000,1.000,1.000,0.298
[52 of 100],520000,0.000,1.000,1.000,0.298
[53 of 100],530000,0.000,1.000,1.000,0.302
[54 of 100],540000,0.000,1.000,1.000,0.302
[55 of 100],550000,0.000,1.000,1.000,0.303
[56 of 100],560000,0.000,1.000,1.000,0.300
[57 of 100],570000,0.000,1.000,1.000,0.294
[58 of 100],580000,0.000,1.000,1.000,0.291
[59 of 100],590000,0.000,1.000,1.000,0.292
[60 of 100],600000,0.000,1.000,1.000,0.293
[61 of 100],610000,0.000,1.000,1.000,0.292
[62 of 100],620000,0.000,1.000,1.000,0.289
[63 of 100],630000,0.000,1.000,1.000,0.290
[64 of 100],640000,0.000,1.000,1.000,0.283
[65 of 100],650000,0.000,1.000,1.000,0.287
[66 of 100],660000,0.000,1.000,1.000,0.288
[67 of 100],670000,0.000,1.000,1.000,0.302
[68 of 100],680000,0.000,1.000,1.000,0.289
[69 of 100],690000,0.000,1.000,1.000,0.287
[70 of 100],700000,0.000,1.000,1.000,0.283
[71 of 100],710000,0.000,1.000,1.000,0.283
[72 of 100],720000,0.000,1.000,1.000,0.282
[73 of 100],730000,0.000,1.000,1.000,0.261
[74 of 100],740000,0.000,1.000,1.000,0.265
[75 of 100],750000,0.000,1.000,1.000,0.268
[76 of 100],760000,0.000,1.000,1.000,0.271
[77 of 100],770000,0.000,1.000,1.000,0.276
[78 of 100],780000,0.000,1.000,1.000,0.276
[79 of 100],790000,0.000,1.000,1.000,0.277
[80 of 100],800000,0.000,1.000,1.000,0.277
[81 of 100],810000,0.000,1.000,1.000,0.277
[82 of 100],820000,0.000,1.000,1.000,0.278
[83 of 100],830000,0.000,1.000,1.000,0.277
[84 of 100],840000,0.000,1.000,1.000,0.277
[85 of 100],850000,0.000,1.000,1.000,0.277
[86 of 100],860000,0.000,1.000,1.000,0.277
[87 of 100],870000,0.000,1.000,1.000,0.278
[88 of 100],880000,0.000,1.000,1.000,0.277
[89 of 100],890000,0.000,1.000,1.000,0.279
[90 of 100],900000,0.000,1.000,1.000,0.279
[91 of 100],910000,0.000,1.000,1.000,0.283
[92 of 100],920000,0.000,1.000,1.000,0.283
[93 of 100],930000,0.000,1.000,1.000,0.283
[94 of 100],940000,0.000,1.000,1.000,0.283
[95 of 100],950000,0.000,1.000,1.000,0.271
[96 of 100],960000,0.000,1.000,1.000,0.272
[97 of 100],970000,0.000,1.000,1.000,0.273
[98 of 100],980000,0.000,1.000,1.000,0.276
[99 of 100],990000,0.000,1.000,1.000,0.276
[100 of 100],1000000,0.000,1.000,1.000,0.277

[worker 6] Run 8/25 | config: {'batch_size': 8, 'opt': 'adam', 'lr': 0.001, 'wd': 0, 'rdm_seed': 233, 'n_layer': 3, 'n_head': 4, 'n_embd': 64, 'embd_pdrop': 0, 'resid_pdrop': 0, 'attn_pdrop': 0}
progress,datapoints_seen,train_loss,train_acc,indist_acc,ood_acc
[1 of 100],10000,0.162,0.944,0.990,0.756
[2 of 100],20000,0.111,0.962,0.996,0.749
[3 of 100],30000,0.048,0.985,0.963,0.802
[4 of 100],40000,0.025,0.993,1.000,0.778
[5 of 100],50000,0.032,0.989,1.000,0.552
[6 of 100],60000,0.024,0.993,1.000,0.425
[7 of 100],70000,0.000,1.000,1.000,0.237
[8 of 100],80000,0.000,1.000,1.000,0.212
[9 of 100],90000,0.000,1.000,1.000,0.200
[10 of 100],100000,0.000,1.000,1.000,0.192
[11 of 100],110000,0.000,1.000,1.000,0.181
[12 of 100],120000,0.000,1.000,1.000,0.179
[13 of 100],130000,0.000,1.000,1.000,0.174
[14 of 100],140000,0.000,1.000,1.000,0.168
[15 of 100],150000,0.000,1.000,1.000,0.165
[16 of 100],160000,0.037,0.989,1.000,0.604
[17 of 100],170000,0.004,0.999,1.000,0.005
[18 of 100],180000,0.000,1.000,1.000,0.003
[19 of 100],190000,0.000,1.000,1.000,0.003
[20 of 100],200000,0.000,1.000,1.000,0.004
[21 of 100],210000,0.000,1.000,1.000,0.013
[22 of 100],220000,0.000,1.000,1.000,0.013
[23 of 100],230000,0.000,1.000,1.000,0.020
[24 of 100],240000,0.000,1.000,1.000,0.011
[25 of 100],250000,0.000,1.000,1.000,0.015
[26 of 100],260000,0.000,1.000,1.000,0.021
[27 of 100],270000,0.000,1.000,1.000,0.027
[28 of 100],280000,0.000,1.000,1.000,0.032
[29 of 100],290000,0.000,1.000,1.000,0.026
[30 of 100],300000,0.000,1.000,1.000,0.031
[31 of 100],310000,0.000,1.000,1.000,0.035
[32 of 100],320000,0.115,0.962,1.000,0.911
[33 of 100],330000,0.002,0.999,1.000,0.856
[34 of 100],340000,0.000,1.000,1.000,0.866
[35 of 100],350000,0.000,1.000,1.000,0.870
[36 of 100],360000,0.000,1.000,1.000,0.877
[37 of 100],370000,0.000,1.000,1.000,0.878
[38 of 100],380000,0.000,1.000,1.000,0.879
[39 of 100],390000,0.000,1.000,1.000,0.879
[40 of 100],400000,0.038,0.991,0.990,0.740
[41 of 100],410000,0.002,1.000,1.000,0.990
[42 of 100],420000,0.000,1.000,1.000,0.988
[43 of 100],430000,0.000,1.000,1.000,0.987
[44 of 100],440000,0.000,1.000,1.000,0.989
[45 of 100],450000,0.000,1.000,1.000,0.989
[46 of 100],460000,0.026,0.992,1.000,0.045
[47 of 100],470000,0.000,1.000,1.000,0.022
[48 of 100],480000,0.000,1.000,1.000,0.111
[49 of 100],490000,0.000,1.000,1.000,0.046
[50 of 100],500000,0.000,1.000,1.000,0.043
[51 of 100],510000,0.028,0.993,0.991,0.848
[52 of 100],520000,0.002,0.999,1.000,0.764
[53 of 100],530000,0.000,1.000,1.000,0.688
[54 of 100],540000,0.000,1.000,1.000,0.184
[55 of 100],550000,0.000,1.000,1.000,0.160
[56 of 100],560000,0.000,1.000,1.000,0.161
[57 of 100],570000,0.000,1.000,1.000,0.170
[58 of 100],580000,0.000,1.000,1.000,0.166
[59 of 100],590000,0.000,1.000,1.000,0.169
[60 of 100],600000,0.000,1.000,1.000,0.168
[61 of 100],610000,0.016,0.997,0.998,0.965
[62 of 100],620000,0.002,0.999,1.000,0.957
[63 of 100],630000,0.000,1.000,1.000,0.958
[64 of 100],640000,0.000,1.000,1.000,0.971
[65 of 100],650000,0.003,0.999,1.000,0.944
[66 of 100],660000,0.000,1.000,1.000,0.936
[67 of 100],670000,0.002,0.999,1.000,0.792
[68 of 100],680000,0.000,1.000,1.000,0.861
[69 of 100],690000,0.000,1.000,1.000,0.846
[70 of 100],700000,0.000,1.000,1.000,0.835
[71 of 100],710000,0.000,1.000,1.000,0.827
[72 of 100],720000,0.000,1.000,1.000,0.824
[73 of 100],730000,0.000,1.000,1.000,0.821
[74 of 100],740000,0.004,1.000,0.978,0.916
[75 of 100],750000,0.006,0.998,1.000,0.972
[76 of 100],760000,0.000,1.000,1.000,0.973
[77 of 100],770000,0.000,1.000,1.000,0.972
[78 of 100],780000,0.000,1.000,1.000,0.973
[79 of 100],790000,0.000,1.000,1.000,0.972
[80 of 100],800000,0.000,1.000,1.000,0.973
[81 of 100],810000,0.000,1.000,1.000,0.972
[82 of 100],820000,0.000,1.000,1.000,0.974
[83 of 100],830000,0.000,1.000,1.000,0.974
[84 of 100],840000,0.000,1.000,1.000,0.974
[85 of 100],850000,0.000,1.000,1.000,0.973
[86 of 100],860000,0.000,1.000,1.000,0.973
[87 of 100],870000,0.000,1.000,1.000,0.973
[88 of 100],880000,0.000,1.000,1.000,0.973
[89 of 100],890000,0.000,1.000,1.000,0.973
[90 of 100],900000,0.000,1.000,1.000,0.973
[91 of 100],910000,0.000,1.000,1.000,0.973
[92 of 100],920000,0.000,1.000,1.000,0.973
[93 of 100],930000,0.000,1.000,1.000,0.973
[94 of 100],940000,0.000,1.000,1.000,0.973
[95 of 100],950000,0.000,1.000,1.000,0.973
[96 of 100],960000,0.000,1.000,1.000,0.973
[97 of 100],970000,0.026,0.996,1.000,0.588
[98 of 100],980000,0.000,1.000,1.000,0.848
[99 of 100],990000,0.006,0.999,1.000,0.644
[100 of 100],1000000,0.001,1.000,1.000,0.055

[worker 6] Run 9/25 | config: {'batch_size': 8, 'opt': 'adam', 'lr': 0.001, 'wd': 0, 'rdm_seed': 401, 'n_layer': 3, 'n_head': 4, 'n_embd': 64, 'embd_pdrop': 0, 'resid_pdrop': 0, 'attn_pdrop': 0}
progress,datapoints_seen,train_loss,train_acc,indist_acc,ood_acc
[1 of 100],10000,0.211,0.916,0.854,0.883
[2 of 100],20000,0.091,0.969,1.000,0.969
[3 of 100],30000,0.055,0.984,1.000,0.788
[4 of 100],40000,0.000,1.000,1.000,0.789
[5 of 100],50000,0.061,0.983,1.000,0.836
[6 of 100],60000,0.010,0.997,1.000,0.820
[7 of 100],70000,0.000,1.000,1.000,0.832
[8 of 100],80000,0.000,1.000,1.000,0.841
[9 of 100],90000,0.049,0.986,0.979,0.887
[10 of 100],100000,0.009,0.998,1.000,0.796
[11 of 100],110000,0.004,0.999,1.000,0.472
[12 of 100],120000,0.000,1.000,1.000,0.462
[13 of 100],130000,0.000,1.000,1.000,0.453
[14 of 100],140000,0.000,1.000,1.000,0.435
[15 of 100],150000,0.000,1.000,1.000,0.433
[16 of 100],160000,0.044,0.986,1.000,0.745
[17 of 100],170000,0.000,1.000,1.000,0.649
[18 of 100],180000,0.000,1.000,1.000,0.651
[19 of 100],190000,0.000,1.000,1.000,0.651
[20 of 100],200000,0.000,1.000,1.000,0.656
[21 of 100],210000,0.000,1.000,1.000,0.656
[22 of 100],220000,0.000,1.000,1.000,0.659
[23 of 100],230000,0.000,1.000,1.000,0.661
[24 of 100],240000,0.000,1.000,1.000,0.666
[25 of 100],250000,0.000,1.000,1.000,0.669
[26 of 100],260000,0.000,1.000,1.000,0.671
[27 of 100],270000,0.000,1.000,1.000,0.679
[28 of 100],280000,0.000,1.000,1.000,0.683
[29 of 100],290000,0.000,1.000,1.000,0.688
[30 of 100],300000,0.000,1.000,1.000,0.691
[31 of 100],310000,0.000,1.000,1.000,0.691
[32 of 100],320000,0.000,1.000,1.000,0.693
[33 of 100],330000,0.000,1.000,1.000,0.693
[34 of 100],340000,0.000,1.000,1.000,0.694
[35 of 100],350000,0.000,1.000,1.000,0.699
[36 of 100],360000,0.000,1.000,1.000,0.703
[37 of 100],370000,0.000,1.000,1.000,0.706
[38 of 100],380000,0.000,1.000,1.000,0.707
[39 of 100],390000,0.000,1.000,1.000,0.715
[40 of 100],400000,0.015,0.996,1.000,0.940
[41 of 100],410000,0.002,1.000,1.000,0.585
[42 of 100],420000,0.003,0.999,1.000,0.586
[43 of 100],430000,0.000,1.000,1.000,0.539
[44 of 100],440000,0.000,1.000,1.000,0.520
[45 of 100],450000,0.000,1.000,1.000,0.517
[46 of 100],460000,0.000,1.000,1.000,0.520
[47 of 100],470000,0.000,1.000,1.000,0.518
[48 of 100],480000,0.000,1.000,1.000,0.516
[49 of 100],490000,0.000,1.000,1.000,0.465
[50 of 100],500000,0.000,1.000,1.000,0.453
[51 of 100],510000,0.000,1.000,1.000,0.438
[52 of 100],520000,0.000,1.000,1.000,0.432
[53 of 100],530000,0.000,1.000,1.000,0.424
[54 of 100],540000,0.000,1.000,1.000,0.412
[55 of 100],550000,0.000,1.000,1.000,0.406
[56 of 100],560000,0.000,1.000,1.000,0.401
[57 of 100],570000,0.000,1.000,1.000,0.399
[58 of 100],580000,0.000,1.000,1.000,0.396
[59 of 100],590000,0.000,1.000,1.000,0.391
[60 of 100],600000,0.000,1.000,1.000,0.390
[61 of 100],610000,0.000,1.000,1.000,0.388
[62 of 100],620000,0.000,1.000,1.000,0.386
[63 of 100],630000,0.000,1.000,1.000,0.387
[64 of 100],640000,0.000,1.000,1.000,0.386
[65 of 100],650000,0.000,1.000,1.000,0.386
[66 of 100],660000,0.000,1.000,1.000,0.384
[67 of 100],670000,0.000,1.000,1.000,0.384
[68 of 100],680000,0.000,1.000,1.000,0.383
[69 of 100],690000,0.000,1.000,1.000,0.384
[70 of 100],700000,0.000,1.000,1.000,0.383
[71 of 100],710000,0.000,1.000,1.000,0.386
[72 of 100],720000,0.000,1.000,1.000,0.383
[73 of 100],730000,0.000,1.000,1.000,0.388
[74 of 100],740000,0.000,1.000,1.000,0.387
[75 of 100],750000,0.000,1.000,1.000,0.390
[76 of 100],760000,0.000,1.000,1.000,0.390
[77 of 100],770000,0.000,1.000,1.000,0.390
[78 of 100],780000,0.000,1.000,1.000,0.390
[79 of 100],790000,0.000,1.000,1.000,0.389
[80 of 100],800000,0.000,1.000,1.000,0.390
[81 of 100],810000,0.000,1.000,1.000,0.386
[82 of 100],820000,0.000,1.000,1.000,0.388
[83 of 100],830000,0.000,1.000,1.000,0.389
[84 of 100],840000,0.000,1.000,1.000,0.388
[85 of 100],850000,0.000,1.000,1.000,0.391
[86 of 100],860000,0.000,1.000,1.000,0.390
[87 of 100],870000,0.000,1.000,1.000,0.388
[88 of 100],880000,0.000,1.000,1.000,0.388
[89 of 100],890000,0.000,1.000,1.000,0.391
[90 of 100],900000,0.000,1.000,1.000,0.392
[91 of 100],910000,0.000,1.000,1.000,0.392
[92 of 100],920000,0.000,1.000,1.000,0.390
[93 of 100],930000,0.000,1.000,1.000,0.391
[94 of 100],940000,0.000,1.000,1.000,0.390
[95 of 100],950000,0.000,1.000,1.000,0.388
[96 of 100],960000,0.000,1.000,1.000,0.389
[97 of 100],970000,0.000,1.000,1.000,0.388
[98 of 100],980000,0.000,1.000,1.000,0.388
[99 of 100],990000,0.000,1.000,1.000,0.388
[100 of 100],1000000,0.000,1.000,1.000,0.389

[worker 6] Run 10/25 | config: {'batch_size': 8, 'opt': 'adam', 'lr': 0.001, 'wd': 0, 'rdm_seed': 587, 'n_layer': 3, 'n_head': 4, 'n_embd': 64, 'embd_pdrop': 0, 'resid_pdrop': 0, 'attn_pdrop': 0}
progress,datapoints_seen,train_loss,train_acc,indist_acc,ood_acc
[1 of 100],10000,0.169,0.932,0.999,0.466
[2 of 100],20000,0.181,0.930,1.000,0.839
[3 of 100],30000,0.038,0.988,1.000,0.760
[4 of 100],40000,0.185,0.926,0.983,0.924
[5 of 100],50000,0.065,0.980,0.997,0.918
[6 of 100],60000,0.002,1.000,1.000,0.900
[7 of 100],70000,0.028,0.992,1.000,0.943
[8 of 100],80000,0.002,1.000,1.000,0.965
[9 of 100],90000,0.000,1.000,1.000,0.965
[10 of 100],100000,0.000,1.000,1.000,0.966
[11 of 100],110000,0.000,1.000,1.000,0.967
[12 of 100],120000,0.000,1.000,1.000,0.969
[13 of 100],130000,0.000,1.000,1.000,0.969
[14 of 100],140000,0.000,1.000,1.000,0.967
[15 of 100],150000,0.000,1.000,1.000,0.968
[16 of 100],160000,0.000,1.000,1.000,0.968
[17 of 100],170000,0.000,1.000,1.000,0.967
[18 of 100],180000,0.000,1.000,1.000,0.967
[19 of 100],190000,0.000,1.000,1.000,0.967
[20 of 100],200000,0.000,1.000,1.000,0.966
[21 of 100],210000,0.000,1.000,1.000,0.965
[22 of 100],220000,0.000,1.000,1.000,0.965
[23 of 100],230000,0.056,0.977,1.000,0.967
[24 of 100],240000,0.014,0.996,1.000,0.946
[25 of 100],250000,0.028,0.993,0.997,0.960
[26 of 100],260000,0.021,0.994,1.000,0.949
[27 of 100],270000,0.000,1.000,1.000,0.978
[28 of 100],280000,0.016,0.996,1.000,0.763
[29 of 100],290000,0.014,0.996,1.000,0.854
[30 of 100],300000,0.000,1.000,1.000,0.872
[31 of 100],310000,0.000,1.000,1.000,0.880
[32 of 100],320000,0.000,1.000,1.000,0.880
[33 of 100],330000,0.000,1.000,1.000,0.884
[34 of 100],340000,0.007,0.998,0.994,0.946
[35 of 100],350000,0.016,0.996,1.000,0.727
[36 of 100],360000,0.001,1.000,1.000,0.786
[37 of 100],370000,0.000,1.000,1.000,0.824
[38 of 100],380000,0.000,1.000,1.000,0.859
[39 of 100],390000,0.000,1.000,1.000,0.886
[40 of 100],400000,0.000,1.000,1.000,0.880
[41 of 100],410000,0.000,1.000,1.000,0.884
[42 of 100],420000,0.019,0.996,1.000,0.775
[43 of 100],430000,0.000,1.000,1.000,0.797
[44 of 100],440000,0.000,1.000,1.000,0.798
[45 of 100],450000,0.009,0.997,1.000,0.897
[46 of 100],460000,0.008,0.998,0.998,0.887
[47 of 100],470000,0.001,1.000,1.000,0.890
[48 of 100],480000,0.000,1.000,1.000,0.882
[49 of 100],490000,0.011,0.997,1.000,0.871
[50 of 100],500000,0.000,1.000,1.000,0.930
[51 of 100],510000,0.000,1.000,1.000,0.933
[52 of 100],520000,0.012,0.997,0.999,0.864
[53 of 100],530000,0.003,0.999,1.000,0.921
[54 of 100],540000,0.000,1.000,1.000,0.981
[55 of 100],550000,0.000,1.000,1.000,0.981
[56 of 100],560000,0.000,1.000,1.000,0.978
[57 of 100],570000,0.000,1.000,1.000,0.978
[58 of 100],580000,0.000,1.000,1.000,0.978
[59 of 100],590000,0.010,0.998,0.996,0.773
[60 of 100],600000,0.001,1.000,1.000,0.849
[61 of 100],610000,0.000,1.000,1.000,0.890
[62 of 100],620000,0.000,1.000,1.000,0.889
[63 of 100],630000,0.000,1.000,1.000,0.887
[64 of 100],640000,0.000,1.000,1.000,0.887
[65 of 100],650000,0.000,1.000,1.000,0.887
[66 of 100],660000,0.000,1.000,1.000,0.888
[67 of 100],670000,0.000,1.000,1.000,0.887
[68 of 100],680000,0.005,0.998,1.000,0.004
[69 of 100],690000,0.000,1.000,1.000,0.004
[70 of 100],700000,0.000,1.000,1.000,0.003
[71 of 100],710000,0.000,1.000,1.000,0.000
[72 of 100],720000,0.005,0.999,1.000,0.908
[73 of 100],730000,0.000,1.000,1.000,0.923
[74 of 100],740000,0.000,1.000,1.000,0.892
[75 of 100],750000,0.000,1.000,1.000,0.901
[76 of 100],760000,0.000,1.000,1.000,0.905
[77 of 100],770000,0.000,1.000,1.000,0.901
[78 of 100],780000,0.000,1.000,1.000,0.897
[79 of 100],790000,0.000,1.000,1.000,0.891
[80 of 100],800000,0.000,1.000,1.000,0.883
[81 of 100],810000,0.000,1.000,1.000,0.882
[82 of 100],820000,0.000,1.000,1.000,0.870
[83 of 100],830000,0.000,1.000,1.000,0.859
[84 of 100],840000,0.000,1.000,1.000,0.860
[85 of 100],850000,0.000,1.000,1.000,0.862
[86 of 100],860000,0.000,1.000,1.000,0.860
[87 of 100],870000,0.000,1.000,1.000,0.851
[88 of 100],880000,0.000,1.000,1.000,0.855
[89 of 100],890000,0.000,1.000,1.000,0.855
[90 of 100],900000,0.000,1.000,1.000,0.855
[91 of 100],910000,0.000,1.000,1.000,0.855
[92 of 100],920000,0.000,1.000,1.000,0.855
