Loading datasets...
Datasets loaded to GPU.
Worker 3/8: sweep 0acb79e7, 25/200 runs

[worker 3] Run 1/25 | config: {'batch_size': 8, 'opt': 'adam', 'lr': 0.0001, 'wd': 0, 'rdm_seed': 53, 'n_layer': 3, 'n_head': 4, 'n_embd': 64, 'embd_pdrop': 0, 'resid_pdrop': 0, 'attn_pdrop': 0}
progress,datapoints_seen,train_loss,train_acc,indist_acc,ood_acc
[96 of 100],960000,0.000,1.000,1.000,0.548
[97 of 100],970000,0.000,1.000,1.000,0.545
[98 of 100],980000,0.017,0.997,1.000,0.516
[99 of 100],990000,0.002,1.000,1.000,0.473
[100 of 100],1000000,0.000,1.000,1.000,0.468

[worker 3] Run 6/25 | config: {'batch_size': 8, 'opt': 'adam', 'lr': 0.0001, 'wd': 0, 'rdm_seed': 937, 'n_layer': 3, 'n_head': 4, 'n_embd': 64, 'embd_pdrop': 0, 'resid_pdrop': 0, 'attn_pdrop': 0}
progress,datapoints_seen,train_loss,train_acc,indist_acc,ood_acc
[1 of 100],10000,0.171,0.939,0.991,0.956
[2 of 100],20000,0.018,0.996,1.000,0.983
[3 of 100],30000,0.014,0.997,0.992,0.812
[4 of 100],40000,0.001,1.000,1.000,0.885
[5 of 100],50000,0.000,1.000,1.000,0.907
[6 of 100],60000,0.000,1.000,1.000,0.903
[7 of 100],70000,0.000,1.000,1.000,0.903
[8 of 100],80000,0.000,1.000,1.000,0.904
[9 of 100],90000,0.000,1.000,1.000,0.907
[10 of 100],100000,0.000,1.000,1.000,0.909
[11 of 100],110000,0.000,1.000,1.000,0.910
[12 of 100],120000,0.000,1.000,1.000,0.919
[13 of 100],130000,0.000,1.000,1.000,0.919
[14 of 100],140000,0.000,1.000,1.000,0.920
[15 of 100],150000,0.000,1.000,1.000,0.921
[16 of 100],160000,0.013,0.998,1.000,0.883
[17 of 100],170000,0.000,1.000,1.000,0.886
[18 of 100],180000,0.000,1.000,1.000,0.887
[19 of 100],190000,0.000,1.000,1.000,0.891
[20 of 100],200000,0.000,1.000,1.000,0.894
[21 of 100],210000,0.000,1.000,1.000,0.901
[22 of 100],220000,0.000,1.000,1.000,0.903
[23 of 100],230000,0.000,1.000,1.000,0.908
[24 of 100],240000,0.000,1.000,1.000,0.911
[25 of 100],250000,0.000,1.000,1.000,0.914
[26 of 100],260000,0.000,1.000,1.000,0.917
[27 of 100],270000,0.000,1.000,1.000,0.918
[28 of 100],280000,0.015,0.997,0.999,0.976
[29 of 100],290000,0.008,0.998,1.000,0.999
[30 of 100],300000,0.000,1.000,1.000,0.999
[31 of 100],310000,0.005,0.999,1.000,0.856
[32 of 100],320000,0.006,0.999,1.000,0.904
[33 of 100],330000,0.001,1.000,1.000,0.821
[34 of 100],340000,0.000,1.000,1.000,0.826
[35 of 100],350000,0.000,1.000,1.000,0.833
[36 of 100],360000,0.000,1.000,1.000,0.844
[37 of 100],370000,0.000,1.000,1.000,0.850
[38 of 100],380000,0.000,1.000,1.000,0.861
[39 of 100],390000,0.004,0.999,1.000,0.837
[40 of 100],400000,0.000,1.000,1.000,0.795
[41 of 100],410000,0.000,1.000,1.000,0.790
[42 of 100],420000,0.004,0.999,1.000,0.848
[43 of 100],430000,0.000,1.000,1.000,0.848
[44 of 100],440000,0.000,1.000,1.000,0.854
[45 of 100],450000,0.000,1.000,1.000,0.855
[46 of 100],460000,0.000,1.000,1.000,0.857
[47 of 100],470000,0.000,1.000,1.000,0.859
[48 of 100],480000,0.000,1.000,1.000,0.858
[49 of 100],490000,0.004,0.999,1.000,0.899
[50 of 100],500000,0.000,1.000,1.000,0.923
[51 of 100],510000,0.000,1.000,1.000,0.923
[52 of 100],520000,0.005,0.999,1.000,0.603
[53 of 100],530000,0.000,1.000,1.000,0.593
[54 of 100],540000,0.000,1.000,1.000,0.601
[55 of 100],550000,0.000,1.000,1.000,0.609
[56 of 100],560000,0.000,1.000,1.000,0.604
[57 of 100],570000,0.000,1.000,1.000,0.612
[58 of 100],580000,0.000,1.000,1.000,0.625
[59 of 100],590000,0.000,1.000,1.000,0.624
[60 of 100],600000,0.000,1.000,1.000,0.627
[61 of 100],610000,0.000,1.000,1.000,0.623
[62 of 100],620000,0.000,1.000,1.000,0.616
[63 of 100],630000,0.000,1.000,1.000,0.617
[64 of 100],640000,0.000,1.000,1.000,0.618
[65 of 100],650000,0.002,1.000,1.000,0.674
[66 of 100],660000,0.004,0.999,1.000,0.563
[67 of 100],670000,0.000,1.000,1.000,0.553
[68 of 100],680000,0.000,1.000,1.000,0.570
[69 of 100],690000,0.000,1.000,1.000,0.581
[70 of 100],700000,0.000,1.000,1.000,0.575
[71 of 100],710000,0.000,1.000,1.000,0.575
[72 of 100],720000,0.000,1.000,1.000,0.584
[73 of 100],730000,0.000,1.000,1.000,0.584
[74 of 100],740000,0.000,1.000,1.000,0.582
[75 of 100],750000,0.000,1.000,1.000,0.586
[76 of 100],760000,0.000,1.000,1.000,0.582
[77 of 100],770000,0.000,1.000,1.000,0.585
[78 of 100],780000,0.000,1.000,1.000,0.587
[79 of 100],790000,0.000,1.000,1.000,0.589
[80 of 100],800000,0.000,1.000,1.000,0.591
[81 of 100],810000,0.000,1.000,1.000,0.597
[82 of 100],820000,0.000,1.000,1.000,0.596
[83 of 100],830000,0.000,1.000,1.000,0.596
[84 of 100],840000,0.000,1.000,1.000,0.596
[85 of 100],850000,0.000,1.000,1.000,0.593
[86 of 100],860000,0.000,1.000,1.000,0.593
[87 of 100],870000,0.000,1.000,1.000,0.590
[88 of 100],880000,0.000,1.000,1.000,0.591
[89 of 100],890000,0.000,1.000,1.000,0.588
[90 of 100],900000,0.000,1.000,1.000,0.588
[91 of 100],910000,0.000,1.000,1.000,0.603
[92 of 100],920000,0.000,1.000,1.000,0.598
[93 of 100],930000,0.000,1.000,1.000,0.597
[94 of 100],940000,0.000,1.000,1.000,0.593
[95 of 100],950000,0.000,1.000,1.000,0.590
[96 of 100],960000,0.000,1.000,1.000,0.590
[97 of 100],970000,0.000,1.000,1.000,0.591
[98 of 100],980000,0.000,1.000,1.000,0.589
[99 of 100],990000,0.021,0.998,1.000,0.930
[100 of 100],1000000,0.001,1.000,1.000,0.872

[worker 3] Run 7/25 | config: {'batch_size': 8, 'opt': 'adam', 'lr': 0.001, 'wd': 0, 'rdm_seed': 19, 'n_layer': 3, 'n_head': 4, 'n_embd': 64, 'embd_pdrop': 0, 'resid_pdrop': 0, 'attn_pdrop': 0}
progress,datapoints_seen,train_loss,train_acc,indist_acc,ood_acc
[1 of 100],10000,0.185,0.933,0.997,0.916
[2 of 100],20000,0.042,0.988,0.957,0.897
[3 of 100],30000,0.012,0.998,1.000,0.589
[4 of 100],40000,0.000,1.000,1.000,0.559
[5 of 100],50000,0.032,0.991,1.000,0.984
[6 of 100],60000,0.018,0.995,0.998,0.165
[7 of 100],70000,0.005,0.998,1.000,0.731
[8 of 100],80000,0.001,1.000,1.000,0.865
[9 of 100],90000,0.009,0.998,1.000,0.283
[10 of 100],100000,0.000,1.000,1.000,0.432
[11 of 100],110000,0.000,1.000,1.000,0.296
[12 of 100],120000,0.000,1.000,1.000,0.298
[13 of 100],130000,0.000,1.000,1.000,0.303
[14 of 100],140000,0.000,1.000,1.000,0.305
[15 of 100],150000,0.000,1.000,1.000,0.310
[16 of 100],160000,0.023,0.994,0.996,0.855
[17 of 100],170000,0.001,1.000,1.000,0.910
[18 of 100],180000,0.000,1.000,1.000,0.910
[19 of 100],190000,0.000,1.000,1.000,0.910
[20 of 100],200000,0.000,1.000,1.000,0.911
[21 of 100],210000,0.000,1.000,1.000,0.913
[22 of 100],220000,0.000,1.000,1.000,0.914
[23 of 100],230000,0.000,1.000,1.000,0.916
[24 of 100],240000,0.000,1.000,1.000,0.916
[25 of 100],250000,0.000,1.000,1.000,0.918
[26 of 100],260000,0.000,1.000,1.000,0.918
[27 of 100],270000,0.000,1.000,1.000,0.918
[28 of 100],280000,0.000,1.000,1.000,0.918
[29 of 100],290000,0.000,1.000,1.000,0.918
[30 of 100],300000,0.000,1.000,1.000,0.919
[31 of 100],310000,0.000,1.000,1.000,0.919
[32 of 100],320000,0.000,1.000,1.000,0.919
[33 of 100],330000,0.000,1.000,1.000,0.919
[34 of 100],340000,0.014,0.997,0.941,0.624
[35 of 100],350000,0.013,0.997,1.000,0.549
[36 of 100],360000,0.000,1.000,1.000,0.048
[37 of 100],370000,0.000,1.000,1.000,0.017
[38 of 100],380000,0.000,1.000,1.000,0.012
[39 of 100],390000,0.000,1.000,1.000,0.009
[40 of 100],400000,0.000,1.000,1.000,0.023
[41 of 100],410000,0.000,1.000,1.000,0.011
[42 of 100],420000,0.010,0.998,1.000,0.073
[43 of 100],430000,0.000,1.000,1.000,0.055
[44 of 100],440000,0.000,1.000,1.000,0.064
[45 of 100],450000,0.006,0.998,1.000,0.819
[46 of 100],460000,0.000,1.000,1.000,0.848
[47 of 100],470000,0.000,1.000,1.000,0.852
[48 of 100],480000,0.000,1.000,1.000,0.853
[49 of 100],490000,0.000,1.000,1.000,0.856
[50 of 100],500000,0.000,1.000,1.000,0.859
[51 of 100],510000,0.000,1.000,1.000,0.879
[52 of 100],520000,0.000,1.000,1.000,0.883
[53 of 100],530000,0.000,1.000,1.000,0.885
[54 of 100],540000,0.000,1.000,1.000,0.886
[55 of 100],550000,0.000,1.000,1.000,0.886
[56 of 100],560000,0.000,1.000,1.000,0.886
[57 of 100],570000,0.000,1.000,1.000,0.887
[58 of 100],580000,0.000,1.000,1.000,0.887
[59 of 100],590000,0.000,1.000,1.000,0.887
[60 of 100],600000,0.000,1.000,1.000,0.887
[61 of 100],610000,0.000,1.000,1.000,0.887
[62 of 100],620000,0.000,1.000,1.000,0.887
[63 of 100],630000,0.000,1.000,1.000,0.887
[64 of 100],640000,0.000,1.000,1.000,0.887
[65 of 100],650000,0.000,1.000,1.000,0.887
[66 of 100],660000,0.000,1.000,1.000,0.887
[67 of 100],670000,0.000,1.000,1.000,0.887
[68 of 100],680000,0.000,1.000,1.000,0.887
[69 of 100],690000,0.000,1.000,1.000,0.887
[70 of 100],700000,0.000,1.000,1.000,0.887
[71 of 100],710000,0.000,1.000,1.000,0.887
[72 of 100],720000,0.000,1.000,1.000,0.887
[73 of 100],730000,0.000,1.000,1.000,0.887
[74 of 100],740000,0.000,1.000,1.000,0.887
[75 of 100],750000,0.000,1.000,1.000,0.887
[76 of 100],760000,0.000,1.000,1.000,0.887
[77 of 100],770000,0.000,1.000,1.000,0.887
[78 of 100],780000,0.000,1.000,1.000,0.887
[79 of 100],790000,0.000,1.000,1.000,0.887
[80 of 100],800000,0.000,1.000,1.000,0.887
[81 of 100],810000,0.000,1.000,1.000,0.887
[82 of 100],820000,0.000,1.000,1.000,0.887
[83 of 100],830000,0.000,1.000,1.000,0.887
[84 of 100],840000,0.000,1.000,1.000,0.887
[85 of 100],850000,0.000,1.000,1.000,0.887
[86 of 100],860000,0.000,1.000,1.000,0.887
[87 of 100],870000,0.000,1.000,1.000,0.887
[88 of 100],880000,0.000,1.000,1.000,0.887
[89 of 100],890000,0.000,1.000,1.000,0.887
[90 of 100],900000,0.000,1.000,1.000,0.887
[91 of 100],910000,0.000,1.000,1.000,0.887
[92 of 100],920000,0.000,1.000,1.000,0.887
[93 of 100],930000,0.000,1.000,1.000,0.887
[94 of 100],940000,0.000,1.000,1.000,0.887
[95 of 100],950000,0.000,1.000,1.000,0.887
[96 of 100],960000,0.000,1.000,1.000,0.887
[97 of 100],970000,0.000,1.000,1.000,0.887
[98 of 100],980000,0.000,1.000,1.000,0.887
[99 of 100],990000,0.000,1.000,1.000,0.887
[100 of 100],1000000,0.000,1.000,1.000,0.887

[worker 3] Run 8/25 | config: {'batch_size': 8, 'opt': 'adam', 'lr': 0.001, 'wd': 0, 'rdm_seed': 167, 'n_layer': 3, 'n_head': 4, 'n_embd': 64, 'embd_pdrop': 0, 'resid_pdrop': 0, 'attn_pdrop': 0}
progress,datapoints_seen,train_loss,train_acc,indist_acc,ood_acc
[1 of 100],10000,0.184,0.932,0.999,0.743
[2 of 100],20000,0.038,0.990,1.000,0.423
[3 of 100],30000,0.001,1.000,1.000,0.603
[4 of 100],40000,0.266,0.874,0.889,0.792
[5 of 100],50000,0.138,0.950,1.000,0.889
[6 of 100],60000,0.031,0.991,0.998,0.832
[7 of 100],70000,0.004,0.999,1.000,0.768
[8 of 100],80000,0.017,0.995,1.000,0.865
[9 of 100],90000,0.005,0.999,1.000,0.809
[10 of 100],100000,0.000,1.000,1.000,0.824
[11 of 100],110000,0.000,1.000,1.000,0.822
[12 of 100],120000,0.000,1.000,1.000,0.827
[13 of 100],130000,0.000,1.000,1.000,0.832
[14 of 100],140000,0.000,1.000,1.000,0.836
[15 of 100],150000,0.000,1.000,1.000,0.835
[16 of 100],160000,0.017,0.995,0.997,0.759
[17 of 100],170000,0.000,1.000,1.000,0.916
[18 of 100],180000,0.000,1.000,1.000,0.940
[19 of 100],190000,0.000,1.000,1.000,0.952
[20 of 100],200000,0.000,1.000,1.000,0.959
[21 of 100],210000,0.000,1.000,1.000,0.968
[22 of 100],220000,0.000,1.000,1.000,0.970
[23 of 100],230000,0.000,1.000,1.000,0.959
[24 of 100],240000,0.000,1.000,1.000,0.975
[25 of 100],250000,0.011,0.998,0.997,0.621
[26 of 100],260000,0.001,1.000,1.000,0.698
[27 of 100],270000,0.000,1.000,1.000,0.732
[28 of 100],280000,0.000,1.000,1.000,0.771
[29 of 100],290000,0.000,1.000,1.000,0.798
[30 of 100],300000,0.000,1.000,1.000,0.821
[31 of 100],310000,0.000,1.000,1.000,0.814
[32 of 100],320000,0.000,1.000,1.000,0.859
[33 of 100],330000,0.000,1.000,1.000,0.862
[34 of 100],340000,0.005,0.999,0.901,0.937
[35 of 100],350000,0.449,0.795,0.805,0.957
[36 of 100],360000,0.119,0.959,0.999,0.897
[37 of 100],370000,0.069,0.978,1.000,0.830
[38 of 100],380000,0.001,1.000,1.000,0.844
[39 of 100],390000,0.008,0.998,1.000,0.838
[40 of 100],400000,0.000,1.000,1.000,0.851
[41 of 100],410000,0.059,0.984,0.991,0.897
[42 of 100],420000,0.004,0.999,1.000,0.827
[43 of 100],430000,0.000,1.000,1.000,0.854
[44 of 100],440000,0.006,0.998,1.000,0.800
[45 of 100],450000,0.000,1.000,1.000,0.803
[46 of 100],460000,0.018,0.996,1.000,0.890
[47 of 100],470000,0.002,0.999,1.000,0.861
[48 of 100],480000,0.010,0.998,1.000,0.863
[49 of 100],490000,0.001,1.000,1.000,0.859
[50 of 100],500000,0.000,1.000,1.000,0.868
[51 of 100],510000,0.000,1.000,1.000,0.895
[52 of 100],520000,0.005,0.999,1.000,0.862
[53 of 100],530000,0.000,1.000,1.000,0.882
[54 of 100],540000,0.032,0.994,1.000,0.714
[55 of 100],550000,0.000,1.000,1.000,0.761
[56 of 100],560000,0.000,1.000,1.000,0.729
[57 of 100],570000,0.000,1.000,1.000,0.726
[58 of 100],580000,0.000,1.000,1.000,0.724
[59 of 100],590000,0.010,0.997,1.000,0.812
[60 of 100],600000,0.000,1.000,1.000,0.768
[61 of 100],610000,0.000,1.000,1.000,0.766
[62 of 100],620000,0.000,1.000,1.000,0.761
[63 of 100],630000,0.000,1.000,1.000,0.764
[64 of 100],640000,0.000,1.000,1.000,0.762
[65 of 100],650000,0.000,1.000,1.000,0.762
[66 of 100],660000,0.000,1.000,1.000,0.765
[67 of 100],670000,0.000,1.000,1.000,0.773
[68 of 100],680000,0.000,1.000,1.000,0.779
[69 of 100],690000,0.000,1.000,1.000,0.787
[70 of 100],700000,0.000,1.000,1.000,0.787
[71 of 100],710000,0.000,1.000,1.000,0.787
[72 of 100],720000,0.000,1.000,1.000,0.788
[73 of 100],730000,0.003,0.999,0.997,0.115
[74 of 100],740000,0.000,1.000,1.000,0.214
[75 of 100],750000,0.000,1.000,1.000,0.193
[76 of 100],760000,0.000,1.000,1.000,0.203
[77 of 100],770000,0.000,1.000,1.000,0.215
[78 of 100],780000,0.000,1.000,1.000,0.256
[79 of 100],790000,0.000,1.000,1.000,0.294
[80 of 100],800000,0.000,1.000,1.000,0.333
[81 of 100],810000,0.000,1.000,1.000,0.364
[82 of 100],820000,0.000,1.000,1.000,0.388
[83 of 100],830000,0.000,1.000,1.000,0.404
[84 of 100],840000,0.000,1.000,1.000,0.420
[85 of 100],850000,0.000,1.000,1.000,0.430
[86 of 100],860000,0.000,1.000,1.000,0.430
[87 of 100],870000,0.000,1.000,1.000,0.423
[88 of 100],880000,0.000,1.000,1.000,0.424
[89 of 100],890000,0.000,1.000,1.000,0.414
[90 of 100],900000,0.000,1.000,1.000,0.410
[91 of 100],910000,0.000,1.000,1.000,0.413
[92 of 100],920000,0.000,1.000,1.000,0.373
[93 of 100],930000,0.000,1.000,1.000,0.377
[94 of 100],940000,0.000,1.000,1.000,0.376
[95 of 100],950000,0.000,1.000,1.000,0.371
[96 of 100],960000,0.000,1.000,1.000,0.349
[97 of 100],970000,0.000,1.000,1.000,0.305
[98 of 100],980000,0.000,1.000,1.000,0.331
[99 of 100],990000,0.000,1.000,1.000,0.367
[100 of 100],1000000,0.000,1.000,1.000,0.385

[worker 3] Run 9/25 | config: {'batch_size': 8, 'opt': 'adam', 'lr': 0.001, 'wd': 0, 'rdm_seed': 337, 'n_layer': 3, 'n_head': 4, 'n_embd': 64, 'embd_pdrop': 0, 'resid_pdrop': 0, 'attn_pdrop': 0}
progress,datapoints_seen,train_loss,train_acc,indist_acc,ood_acc
[1 of 100],10000,0.192,0.927,0.938,0.836
[2 of 100],20000,0.053,0.984,1.000,0.570
[3 of 100],30000,0.011,0.997,1.000,0.408
[4 of 100],40000,0.000,1.000,1.000,0.397
[5 of 100],50000,0.000,1.000,1.000,0.373
[6 of 100],60000,0.115,0.936,0.861,0.953
[7 of 100],70000,0.132,0.953,0.937,0.802
[8 of 100],80000,0.042,0.987,1.000,0.848
[9 of 100],90000,0.000,1.000,1.000,0.854
[10 of 100],100000,0.012,0.997,1.000,0.797
[11 of 100],110000,0.051,0.984,1.000,0.666
[12 of 100],120000,0.014,0.996,1.000,0.674
[13 of 100],130000,0.000,1.000,1.000,0.668
[14 of 100],140000,0.000,1.000,1.000,0.671
[15 of 100],150000,0.000,1.000,1.000,0.673
[16 of 100],160000,0.022,0.994,1.000,0.776
[17 of 100],170000,0.000,1.000,1.000,0.769
[18 of 100],180000,0.018,0.995,1.000,0.973
[19 of 100],190000,0.004,0.999,0.942,0.791
[20 of 100],200000,0.009,0.997,1.000,0.084
[21 of 100],210000,0.000,1.000,1.000,0.101
[22 of 100],220000,0.000,1.000,1.000,0.057
[23 of 100],230000,0.013,0.997,1.000,0.354
[24 of 100],240000,0.000,1.000,1.000,0.271
[25 of 100],250000,0.105,0.961,0.999,0.763
[26 of 100],260000,0.005,0.999,1.000,0.523
[27 of 100],270000,0.000,1.000,1.000,0.519
[28 of 100],280000,0.000,1.000,1.000,0.515
[29 of 100],290000,0.000,1.000,1.000,0.513
[30 of 100],300000,0.000,1.000,1.000,0.508
[31 of 100],310000,0.000,1.000,1.000,0.492
[32 of 100],320000,0.000,1.000,1.000,0.489
[33 of 100],330000,0.000,1.000,1.000,0.485
[34 of 100],340000,0.010,0.998,0.978,0.962
[35 of 100],350000,0.018,0.994,1.000,0.927
[36 of 100],360000,0.007,0.998,1.000,0.910
[37 of 100],370000,0.000,1.000,1.000,0.921
[38 of 100],380000,0.000,1.000,1.000,0.923
[39 of 100],390000,0.000,1.000,1.000,0.929
[40 of 100],400000,0.000,1.000,1.000,0.927
[41 of 100],410000,0.000,1.000,1.000,0.928
[42 of 100],420000,0.000,1.000,1.000,0.913
[43 of 100],430000,0.000,1.000,1.000,0.920
[44 of 100],440000,0.000,1.000,1.000,0.922
[45 of 100],450000,0.000,1.000,1.000,0.922
[46 of 100],460000,0.000,1.000,1.000,0.923
[47 of 100],470000,0.000,1.000,1.000,0.923
[48 of 100],480000,0.000,1.000,1.000,0.922
[49 of 100],490000,0.019,0.996,0.998,0.860
[50 of 100],500000,0.001,1.000,1.000,0.881
[51 of 100],510000,0.000,1.000,1.000,0.891
[52 of 100],520000,0.000,1.000,1.000,0.896
[53 of 100],530000,0.000,1.000,1.000,0.893
[54 of 100],540000,0.013,0.997,1.000,0.946
[55 of 100],550000,0.000,1.000,1.000,0.932
[56 of 100],560000,0.000,1.000,1.000,0.951
[57 of 100],570000,0.000,1.000,1.000,0.957
[58 of 100],580000,0.000,1.000,1.000,0.964
[59 of 100],590000,0.000,1.000,1.000,0.965
[60 of 100],600000,0.000,1.000,1.000,0.969
[61 of 100],610000,0.000,1.000,1.000,0.972
[62 of 100],620000,0.000,1.000,1.000,0.976
[63 of 100],630000,0.000,1.000,1.000,0.978
[64 of 100],640000,0.000,1.000,1.000,0.979
[65 of 100],650000,0.000,1.000,1.000,0.987
[66 of 100],660000,0.000,1.000,1.000,0.986
[67 of 100],670000,0.000,1.000,1.000,0.985
[68 of 100],680000,0.000,1.000,1.000,0.985
[69 of 100],690000,0.000,1.000,1.000,0.991
[70 of 100],700000,0.000,1.000,1.000,0.991
[71 of 100],710000,0.000,1.000,1.000,0.991
[72 of 100],720000,0.000,1.000,1.000,0.994
[73 of 100],730000,0.000,1.000,1.000,0.993
[74 of 100],740000,0.000,1.000,1.000,0.992
[75 of 100],750000,0.000,1.000,1.000,0.991
[76 of 100],760000,0.000,1.000,1.000,0.991
[77 of 100],770000,0.000,1.000,1.000,0.991
[78 of 100],780000,0.000,1.000,1.000,0.991
[79 of 100],790000,0.000,1.000,1.000,0.991
[80 of 100],800000,0.000,1.000,1.000,0.991
[81 of 100],810000,0.000,1.000,1.000,0.991
[82 of 100],820000,0.000,1.000,1.000,0.991
[83 of 100],830000,0.000,1.000,1.000,0.991
[84 of 100],840000,0.000,1.000,1.000,0.991
[85 of 100],850000,0.000,1.000,1.000,0.991
[86 of 100],860000,0.000,1.000,1.000,0.991
[87 of 100],870000,0.000,1.000,1.000,0.992
[88 of 100],880000,0.000,1.000,1.000,0.991
[89 of 100],890000,0.000,1.000,1.000,0.991
[90 of 100],900000,0.000,1.000,1.000,0.991
[91 of 100],910000,0.000,1.000,1.000,0.991
[92 of 100],920000,0.000,1.000,1.000,0.991
[93 of 100],930000,0.000,1.000,1.000,0.991
[94 of 100],940000,0.000,1.000,1.000,0.990
[95 of 100],950000,0.000,1.000,1.000,0.991
[96 of 100],960000,0.000,1.000,1.000,0.991
[97 of 100],970000,0.000,1.000,1.000,0.991
[98 of 100],980000,0.000,1.000,1.000,0.991
[99 of 100],990000,0.000,1.000,1.000,0.991
[100 of 100],1000000,0.000,1.000,1.000,0.991

[worker 3] Run 10/25 | config: {'batch_size': 8, 'opt': 'adam', 'lr': 0.001, 'wd': 0, 'rdm_seed': 509, 'n_layer': 3, 'n_head': 4, 'n_embd': 64, 'embd_pdrop': 0, 'resid_pdrop': 0, 'attn_pdrop': 0}
progress,datapoints_seen,train_loss,train_acc,indist_acc,ood_acc
[1 of 100],10000,0.261,0.877,0.997,0.894
[2 of 100],20000,0.061,0.981,1.000,0.907
[3 of 100],30000,0.032,0.991,0.972,0.972
[4 of 100],40000,0.012,0.997,1.000,0.914
[5 of 100],50000,0.000,1.000,1.000,0.922
[6 of 100],60000,0.035,0.989,0.943,0.676
[7 of 100],70000,0.153,0.944,0.923,0.553
[8 of 100],80000,0.034,0.990,1.000,0.832
[9 of 100],90000,0.038,0.989,1.000,0.902
[10 of 100],100000,0.000,1.000,1.000,0.902
[11 of 100],110000,0.006,0.998,1.000,0.795
[12 of 100],120000,0.000,1.000,1.000,0.792
[13 of 100],130000,0.000,1.000,1.000,0.807
[14 of 100],140000,0.000,1.000,1.000,0.799
[15 of 100],150000,0.000,1.000,1.000,0.807
[16 of 100],160000,0.000,1.000,1.000,0.797
[17 of 100],170000,0.000,1.000,1.000,0.795
[18 of 100],180000,0.000,1.000,1.000,0.789
[19 of 100],190000,0.000,1.000,1.000,0.789
[20 of 100],200000,0.000,1.000,1.000,0.788
[21 of 100],210000,0.000,1.000,1.000,0.788
[22 of 100],220000,0.000,1.000,1.000,0.788
[23 of 100],230000,0.000,1.000,1.000,0.785
[24 of 100],240000,0.000,1.000,1.000,0.786
[25 of 100],250000,0.000,1.000,1.000,0.784
[26 of 100],260000,0.000,1.000,1.000,0.788
[27 of 100],270000,0.000,1.000,1.000,0.741
[28 of 100],280000,0.000,1.000,1.000,0.753
[29 of 100],290000,0.000,1.000,1.000,0.760
[30 of 100],300000,0.000,1.000,1.000,0.772
[31 of 100],310000,0.000,1.000,1.000,0.780
[32 of 100],320000,0.000,1.000,1.000,0.783
[33 of 100],330000,0.000,1.000,1.000,0.784
[34 of 100],340000,0.000,1.000,1.000,0.786
[35 of 100],350000,0.000,1.000,1.000,0.790
[36 of 100],360000,0.000,1.000,1.000,0.793
[37 of 100],370000,0.000,1.000,1.000,0.792
[38 of 100],380000,0.000,1.000,1.000,0.796
[39 of 100],390000,0.000,1.000,1.000,0.800
[40 of 100],400000,0.031,0.991,0.924,0.689
[41 of 100],410000,0.011,0.997,0.995,0.993
[42 of 100],420000,0.009,0.998,1.000,0.923
[43 of 100],430000,0.000,1.000,1.000,0.935
[44 of 100],440000,0.000,1.000,1.000,0.955
[45 of 100],450000,0.000,1.000,1.000,0.949
[46 of 100],460000,0.000,1.000,1.000,0.948
[47 of 100],470000,0.000,1.000,1.000,0.952
[48 of 100],480000,0.000,1.000,1.000,0.951
[49 of 100],490000,0.000,1.000,1.000,0.956
[50 of 100],500000,0.000,1.000,1.000,0.953
[51 of 100],510000,0.000,1.000,1.000,0.952
[52 of 100],520000,0.000,1.000,1.000,0.952
[53 of 100],530000,0.000,1.000,1.000,0.952
[54 of 100],540000,0.000,1.000,1.000,0.953
[55 of 100],550000,0.000,1.000,1.000,0.952
[56 of 100],560000,0.000,1.000,1.000,0.955
[57 of 100],570000,0.000,1.000,1.000,0.958
[58 of 100],580000,0.000,1.000,1.000,0.956
[59 of 100],590000,0.000,1.000,1.000,0.955
[60 of 100],600000,0.000,1.000,1.000,0.955
[61 of 100],610000,0.000,1.000,1.000,0.954
[62 of 100],620000,0.000,1.000,1.000,0.953
[63 of 100],630000,0.000,1.000,1.000,0.952
[64 of 100],640000,0.000,1.000,1.000,0.951
[65 of 100],650000,0.042,0.997,0.977,0.810
[66 of 100],660000,0.019,0.994,1.000,0.759
[67 of 100],670000,0.000,1.000,1.000,0.905
[68 of 100],680000,0.000,1.000,1.000,0.899
[69 of 100],690000,0.000,1.000,1.000,0.897
[70 of 100],700000,0.000,1.000,1.000,0.890
[71 of 100],710000,0.000,1.000,1.000,0.889
[72 of 100],720000,0.021,0.994,1.000,0.311
[73 of 100],730000,0.010,0.997,1.000,0.678
[74 of 100],740000,0.005,0.999,1.000,0.853
[75 of 100],750000,0.000,1.000,1.000,0.861
[76 of 100],760000,0.005,0.999,1.000,0.897
[77 of 100],770000,0.000,1.000,1.000,0.899
[78 of 100],780000,0.000,1.000,1.000,0.899
[79 of 100],790000,0.000,1.000,1.000,0.899
[80 of 100],800000,0.008,0.999,1.000,0.459
[81 of 100],810000,0.000,1.000,1.000,0.103
[82 of 100],820000,0.000,1.000,1.000,0.083
[83 of 100],830000,0.000,1.000,1.000,0.080
[84 of 100],840000,0.000,1.000,1.000,0.073
[85 of 100],850000,0.000,1.000,1.000,0.079
[86 of 100],860000,0.000,1.000,1.000,0.086
[87 of 100],870000,0.000,1.000,1.000,0.077
[88 of 100],880000,0.000,1.000,1.000,0.078
[89 of 100],890000,0.000,1.000,1.000,0.081
[90 of 100],900000,0.000,1.000,1.000,0.084
[91 of 100],910000,0.000,1.000,1.000,0.092
[92 of 100],920000,0.000,1.000,1.000,0.093
