Loading datasets...
Datasets loaded to GPU.
Worker 1/8: sweep 0acb79e7, 25/200 runs

[worker 1] Run 1/25 | config: {'batch_size': 8, 'opt': 'adam', 'lr': 0.0001, 'wd': 0, 'rdm_seed': 19, 'n_layer': 3, 'n_head': 4, 'n_embd': 64, 'embd_pdrop': 0, 'resid_pdrop': 0, 'attn_pdrop': 0}
progress,datapoints_seen,train_loss,train_acc,indist_acc,ood_acc
[96 of 100],960000,0.000,1.000,1.000,0.000
[97 of 100],970000,0.000,1.000,1.000,0.000
[98 of 100],980000,0.000,1.000,1.000,0.000
[99 of 100],990000,0.000,1.000,1.000,0.000
[100 of 100],1000000,0.000,1.000,1.000,0.000

[worker 1] Run 6/25 | config: {'batch_size': 8, 'opt': 'adam', 'lr': 0.0001, 'wd': 0, 'rdm_seed': 887, 'n_layer': 3, 'n_head': 4, 'n_embd': 64, 'embd_pdrop': 0, 'resid_pdrop': 0, 'attn_pdrop': 0}
progress,datapoints_seen,train_loss,train_acc,indist_acc,ood_acc
[1 of 100],10000,0.128,0.955,1.000,0.871
[2 of 100],20000,0.022,0.994,1.000,0.922
[3 of 100],30000,0.008,0.998,1.000,0.751
[4 of 100],40000,0.001,1.000,1.000,0.740
[5 of 100],50000,0.000,1.000,1.000,0.743
[6 of 100],60000,0.028,0.993,1.000,0.823
[7 of 100],70000,0.000,1.000,1.000,0.829
[8 of 100],80000,0.006,0.998,1.000,0.835
[9 of 100],90000,0.009,0.997,1.000,0.819
[10 of 100],100000,0.000,1.000,1.000,0.755
[11 of 100],110000,0.001,1.000,1.000,0.634
[12 of 100],120000,0.000,1.000,1.000,0.620
[13 of 100],130000,0.000,1.000,1.000,0.616
[14 of 100],140000,0.000,1.000,1.000,0.612
[15 of 100],150000,0.006,0.998,1.000,0.880
[16 of 100],160000,0.001,1.000,1.000,0.866
[17 of 100],170000,0.000,1.000,1.000,0.858
[18 of 100],180000,0.000,1.000,1.000,0.860
[19 of 100],190000,0.004,0.999,1.000,0.765
[20 of 100],200000,0.001,0.999,1.000,0.524
[21 of 100],210000,0.003,0.999,1.000,0.482
[22 of 100],220000,0.000,1.000,1.000,0.477
[23 of 100],230000,0.000,1.000,1.000,0.487
[24 of 100],240000,0.000,1.000,1.000,0.488
[25 of 100],250000,0.004,0.999,1.000,0.834
[26 of 100],260000,0.001,1.000,1.000,0.690
[27 of 100],270000,0.000,1.000,1.000,0.688
[28 of 100],280000,0.000,1.000,1.000,0.681
[29 of 100],290000,0.003,0.999,1.000,0.608
[30 of 100],300000,0.000,1.000,1.000,0.595
[31 of 100],310000,0.000,1.000,1.000,0.551
[32 of 100],320000,0.000,1.000,1.000,0.548
[33 of 100],330000,0.005,0.999,1.000,0.236
[34 of 100],340000,0.001,1.000,1.000,0.206
[35 of 100],350000,0.000,1.000,1.000,0.210
[36 of 100],360000,0.000,1.000,1.000,0.215
[37 of 100],370000,0.000,1.000,1.000,0.219
[38 of 100],380000,0.000,1.000,1.000,0.222
[39 of 100],390000,0.000,1.000,1.000,0.223
[40 of 100],400000,0.000,1.000,1.000,0.224
[41 of 100],410000,0.000,1.000,1.000,0.224
[42 of 100],420000,0.005,0.999,1.000,0.171
[43 of 100],430000,0.000,1.000,1.000,0.171
[44 of 100],440000,0.000,1.000,1.000,0.170
[45 of 100],450000,0.000,1.000,1.000,0.169
[46 of 100],460000,0.000,1.000,1.000,0.162
[47 of 100],470000,0.000,1.000,1.000,0.161
[48 of 100],480000,0.000,1.000,1.000,0.160
[49 of 100],490000,0.003,0.999,1.000,0.000
[50 of 100],500000,0.000,1.000,1.000,0.000
[51 of 100],510000,0.000,1.000,1.000,0.000
[52 of 100],520000,0.000,1.000,1.000,0.000
[53 of 100],530000,0.000,1.000,1.000,0.000
[54 of 100],540000,0.000,1.000,1.000,0.000
[55 of 100],550000,0.000,1.000,1.000,0.000
[56 of 100],560000,0.000,1.000,1.000,0.000
[57 of 100],570000,0.000,1.000,1.000,0.000
[58 of 100],580000,0.000,1.000,1.000,0.000
[59 of 100],590000,0.000,1.000,1.000,0.000
[60 of 100],600000,0.000,1.000,1.000,0.000
[61 of 100],610000,0.000,1.000,1.000,0.000
[62 of 100],620000,0.000,1.000,1.000,0.000
[63 of 100],630000,0.000,1.000,1.000,0.000
[64 of 100],640000,0.000,1.000,1.000,0.000
[65 of 100],650000,0.000,1.000,1.000,0.000
[66 of 100],660000,0.000,1.000,1.000,0.000
[67 of 100],670000,0.000,1.000,1.000,0.000
[68 of 100],680000,0.000,1.000,1.000,0.000
[69 of 100],690000,0.000,1.000,1.000,0.000
[70 of 100],700000,0.000,1.000,1.000,0.000
[71 of 100],710000,0.000,1.000,1.000,0.001
[72 of 100],720000,0.000,1.000,1.000,0.001
[73 of 100],730000,0.000,1.000,1.000,0.001
[74 of 100],740000,0.000,1.000,1.000,0.004
[75 of 100],750000,0.000,1.000,1.000,0.004
[76 of 100],760000,0.000,1.000,1.000,0.004
[77 of 100],770000,0.000,1.000,1.000,0.004
[78 of 100],780000,0.000,1.000,1.000,0.004
[79 of 100],790000,0.000,1.000,1.000,0.004
[80 of 100],800000,0.000,1.000,1.000,0.004
[81 of 100],810000,0.000,1.000,1.000,0.004
[82 of 100],820000,0.000,1.000,1.000,0.006
[83 of 100],830000,0.000,1.000,1.000,0.006
[84 of 100],840000,0.000,1.000,1.000,0.006
[85 of 100],850000,0.000,1.000,1.000,0.006
[86 of 100],860000,0.000,1.000,1.000,0.006
[87 of 100],870000,0.000,1.000,1.000,0.007
[88 of 100],880000,0.000,1.000,1.000,0.007
[89 of 100],890000,0.000,1.000,1.000,0.007
[90 of 100],900000,0.000,1.000,1.000,0.007
[91 of 100],910000,0.000,1.000,1.000,0.007
[92 of 100],920000,0.000,1.000,1.000,0.007
[93 of 100],930000,0.000,1.000,1.000,0.007
[94 of 100],940000,0.000,1.000,1.000,0.008
[95 of 100],950000,0.000,1.000,1.000,0.008
[96 of 100],960000,0.000,1.000,1.000,0.008
[97 of 100],970000,0.000,1.000,1.000,0.008
[98 of 100],980000,0.000,1.000,1.000,0.008
[99 of 100],990000,0.000,1.000,1.000,0.008
[100 of 100],1000000,0.000,1.000,1.000,0.008

[worker 1] Run 7/25 | config: {'batch_size': 8, 'opt': 'adam', 'lr': 0.0001, 'wd': 0, 'rdm_seed': 1049, 'n_layer': 3, 'n_head': 4, 'n_embd': 64, 'embd_pdrop': 0, 'resid_pdrop': 0, 'attn_pdrop': 0}
progress,datapoints_seen,train_loss,train_acc,indist_acc,ood_acc
[1 of 100],10000,0.156,0.946,0.988,0.964
[2 of 100],20000,0.026,0.993,1.000,0.858
[3 of 100],30000,0.007,0.999,0.987,0.776
[4 of 100],40000,0.005,0.999,1.000,0.809
[5 of 100],50000,0.000,1.000,1.000,0.809
[6 of 100],60000,0.017,0.995,1.000,0.975
[7 of 100],70000,0.008,0.998,1.000,0.976
[8 of 100],80000,0.004,0.999,1.000,0.961
[9 of 100],90000,0.002,1.000,1.000,0.941
[10 of 100],100000,0.003,1.000,1.000,0.878
[11 of 100],110000,0.001,1.000,1.000,0.932
[12 of 100],120000,0.000,1.000,1.000,0.941
[13 of 100],130000,0.000,1.000,1.000,0.948
[14 of 100],140000,0.000,1.000,1.000,0.952
[15 of 100],150000,0.000,1.000,1.000,0.954
[16 of 100],160000,0.007,0.998,1.000,0.946
[17 of 100],170000,0.000,1.000,1.000,0.967
[18 of 100],180000,0.000,1.000,1.000,0.970
[19 of 100],190000,0.000,1.000,1.000,0.971
[20 of 100],200000,0.000,1.000,1.000,0.973
[21 of 100],210000,0.000,1.000,1.000,0.975
[22 of 100],220000,0.000,1.000,1.000,0.978
[23 of 100],230000,0.010,0.998,1.000,0.985
[24 of 100],240000,0.000,1.000,1.000,0.972
[25 of 100],250000,0.005,0.999,1.000,0.702
[26 of 100],260000,0.000,1.000,1.000,0.708
[27 of 100],270000,0.000,1.000,1.000,0.705
[28 of 100],280000,0.000,1.000,1.000,0.705
[29 of 100],290000,0.005,0.999,1.000,0.859
[30 of 100],300000,0.000,1.000,1.000,0.853
[31 of 100],310000,0.000,1.000,1.000,0.857
[32 of 100],320000,0.000,1.000,1.000,0.857
[33 of 100],330000,0.000,1.000,1.000,0.860
[34 of 100],340000,0.000,1.000,1.000,0.865
[35 of 100],350000,0.000,1.000,1.000,0.872
[36 of 100],360000,0.000,1.000,1.000,0.880
[37 of 100],370000,0.000,1.000,1.000,0.892
[38 of 100],380000,0.000,1.000,1.000,0.897
[39 of 100],390000,0.000,1.000,1.000,0.905
[40 of 100],400000,0.000,1.000,1.000,0.908
[41 of 100],410000,0.000,1.000,1.000,0.911
[42 of 100],420000,0.000,1.000,1.000,0.913
[43 of 100],430000,0.000,1.000,1.000,0.914
[44 of 100],440000,0.000,1.000,1.000,0.914
[45 of 100],450000,0.000,1.000,1.000,0.915
[46 of 100],460000,0.000,1.000,1.000,0.914
[47 of 100],470000,0.000,1.000,1.000,0.916
[48 of 100],480000,0.000,1.000,1.000,0.916
[49 of 100],490000,0.000,1.000,1.000,0.916
[50 of 100],500000,0.000,1.000,1.000,0.916
[51 of 100],510000,0.000,1.000,1.000,0.918
[52 of 100],520000,0.000,1.000,1.000,0.918
[53 of 100],530000,0.000,1.000,1.000,0.918
[54 of 100],540000,0.000,1.000,1.000,0.918
[55 of 100],550000,0.000,1.000,1.000,0.919
[56 of 100],560000,0.000,1.000,1.000,0.919
[57 of 100],570000,0.000,1.000,1.000,0.920
[58 of 100],580000,0.000,1.000,1.000,0.920
[59 of 100],590000,0.000,1.000,1.000,0.935
[60 of 100],600000,0.000,1.000,1.000,0.926
[61 of 100],610000,0.000,1.000,1.000,0.922
[62 of 100],620000,0.000,1.000,1.000,0.922
[63 of 100],630000,0.000,1.000,1.000,0.922
[64 of 100],640000,0.000,1.000,1.000,0.923
[65 of 100],650000,0.000,1.000,1.000,0.924
[66 of 100],660000,0.000,1.000,1.000,0.924
[67 of 100],670000,0.000,1.000,1.000,0.924
[68 of 100],680000,0.000,1.000,1.000,0.924
[69 of 100],690000,0.000,1.000,1.000,0.925
[70 of 100],700000,0.000,1.000,1.000,0.924
[71 of 100],710000,0.000,1.000,1.000,0.925
[72 of 100],720000,0.000,1.000,1.000,0.929
[73 of 100],730000,0.000,1.000,1.000,0.925
[74 of 100],740000,0.000,1.000,1.000,0.924
[75 of 100],750000,0.000,1.000,1.000,0.929
[76 of 100],760000,0.000,1.000,1.000,0.899
[77 of 100],770000,0.000,1.000,1.000,0.909
[78 of 100],780000,0.000,1.000,1.000,0.913
[79 of 100],790000,0.000,1.000,1.000,0.914
[80 of 100],800000,0.000,1.000,1.000,0.915
[81 of 100],810000,0.000,1.000,1.000,0.915
[82 of 100],820000,0.000,1.000,1.000,0.917
[83 of 100],830000,0.000,1.000,1.000,0.916
[84 of 100],840000,0.000,1.000,1.000,0.917
[85 of 100],850000,0.000,1.000,1.000,0.917
[86 of 100],860000,0.000,1.000,1.000,0.915
[87 of 100],870000,0.000,1.000,1.000,0.918
[88 of 100],880000,0.000,1.000,1.000,0.918
[89 of 100],890000,0.000,1.000,1.000,0.918
[90 of 100],900000,0.000,1.000,1.000,0.916
[91 of 100],910000,0.000,1.000,1.000,0.916
[92 of 100],920000,0.000,1.000,1.000,0.916
[93 of 100],930000,0.000,1.000,1.000,0.916
[94 of 100],940000,0.000,1.000,1.000,0.917
[95 of 100],950000,0.000,1.000,1.000,0.917
[96 of 100],960000,0.000,1.000,1.000,0.917
[97 of 100],970000,0.000,1.000,1.000,0.919
[98 of 100],980000,0.000,1.000,1.000,0.917
[99 of 100],990000,0.000,1.000,1.000,0.917
[100 of 100],1000000,0.000,1.000,1.000,0.917

[worker 1] Run 8/25 | config: {'batch_size': 8, 'opt': 'adam', 'lr': 0.001, 'wd': 0, 'rdm_seed': 131, 'n_layer': 3, 'n_head': 4, 'n_embd': 64, 'embd_pdrop': 0, 'resid_pdrop': 0, 'attn_pdrop': 0}
progress,datapoints_seen,train_loss,train_acc,indist_acc,ood_acc
[1 of 100],10000,0.299,0.882,0.969,0.817
[2 of 100],20000,0.065,0.979,0.955,0.804
[3 of 100],30000,0.068,0.982,0.989,0.878
[4 of 100],40000,0.018,0.996,0.986,0.584
[5 of 100],50000,0.020,0.993,1.000,0.663
[6 of 100],60000,0.006,0.998,1.000,0.327
[7 of 100],70000,0.000,1.000,1.000,0.280
[8 of 100],80000,0.000,1.000,1.000,0.281
[9 of 100],90000,0.000,1.000,1.000,0.275
[10 of 100],100000,0.000,1.000,1.000,0.269
[11 of 100],110000,0.000,1.000,1.000,0.284
[12 of 100],120000,0.000,1.000,1.000,0.317
[13 of 100],130000,0.000,1.000,1.000,0.295
[14 of 100],140000,0.000,1.000,1.000,0.273
[15 of 100],150000,0.000,1.000,1.000,0.245
[16 of 100],160000,0.000,1.000,1.000,0.243
[17 of 100],170000,0.000,1.000,1.000,0.239
[18 of 100],180000,0.000,1.000,1.000,0.236
[19 of 100],190000,0.000,1.000,1.000,0.232
[20 of 100],200000,0.000,1.000,1.000,0.232
[21 of 100],210000,0.000,1.000,1.000,0.232
[22 of 100],220000,0.000,1.000,1.000,0.228
[23 of 100],230000,0.000,1.000,1.000,0.225
[24 of 100],240000,0.000,1.000,1.000,0.225
[25 of 100],250000,0.000,1.000,1.000,0.225
[26 of 100],260000,0.000,1.000,1.000,0.222
[27 of 100],270000,0.000,1.000,1.000,0.218
[28 of 100],280000,0.000,1.000,1.000,0.218
[29 of 100],290000,0.000,1.000,1.000,0.216
[30 of 100],300000,0.000,1.000,1.000,0.218
[31 of 100],310000,0.000,1.000,1.000,0.214
[32 of 100],320000,0.000,1.000,1.000,0.212
[33 of 100],330000,0.000,1.000,1.000,0.211
[34 of 100],340000,0.000,1.000,1.000,0.209
[35 of 100],350000,0.000,1.000,1.000,0.212
[36 of 100],360000,0.000,1.000,1.000,0.209
[37 of 100],370000,0.000,1.000,1.000,0.206
[38 of 100],380000,0.000,1.000,1.000,0.206
[39 of 100],390000,0.024,0.991,0.902,0.766
[40 of 100],400000,0.056,0.984,0.996,0.946
[41 of 100],410000,0.008,0.998,1.000,0.866
[42 of 100],420000,0.010,0.998,1.000,0.826
[43 of 100],430000,0.000,1.000,1.000,0.862
[44 of 100],440000,0.000,1.000,1.000,0.870
[45 of 100],450000,0.009,0.998,1.000,0.802
[46 of 100],460000,0.000,1.000,1.000,0.810
[47 of 100],470000,0.000,1.000,1.000,0.799
[48 of 100],480000,0.000,1.000,1.000,0.710
[49 of 100],490000,0.000,1.000,1.000,0.696
[50 of 100],500000,0.000,1.000,1.000,0.700
[51 of 100],510000,0.000,1.000,1.000,0.710
[52 of 100],520000,0.000,1.000,1.000,0.795
[53 of 100],530000,0.000,1.000,1.000,0.794
[54 of 100],540000,0.000,1.000,1.000,0.796
[55 of 100],550000,0.000,1.000,1.000,0.794
[56 of 100],560000,0.000,1.000,1.000,0.794
[57 of 100],570000,0.000,1.000,1.000,0.794
[58 of 100],580000,0.000,1.000,1.000,0.795
[59 of 100],590000,0.000,1.000,1.000,0.793
[60 of 100],600000,0.000,1.000,1.000,0.796
[61 of 100],610000,0.000,1.000,1.000,0.800
[62 of 100],620000,0.000,1.000,1.000,0.802
[63 of 100],630000,0.000,1.000,1.000,0.803
[64 of 100],640000,0.000,1.000,1.000,0.804
[65 of 100],650000,0.000,1.000,1.000,0.804
[66 of 100],660000,0.000,1.000,1.000,0.804
[67 of 100],670000,0.000,1.000,1.000,0.806
[68 of 100],680000,0.000,1.000,1.000,0.806
[69 of 100],690000,0.000,1.000,1.000,0.806
[70 of 100],700000,0.000,1.000,1.000,0.807
[71 of 100],710000,0.000,1.000,1.000,0.807
[72 of 100],720000,0.000,1.000,1.000,0.807
[73 of 100],730000,0.000,1.000,1.000,0.808
[74 of 100],740000,0.000,1.000,1.000,0.809
[75 of 100],750000,0.000,1.000,1.000,0.809
[76 of 100],760000,0.000,1.000,1.000,0.809
[77 of 100],770000,0.000,1.000,1.000,0.809
[78 of 100],780000,0.000,1.000,1.000,0.809
[79 of 100],790000,0.000,1.000,1.000,0.809
[80 of 100],800000,0.000,1.000,1.000,0.809
[81 of 100],810000,0.000,1.000,1.000,0.809
[82 of 100],820000,0.000,1.000,1.000,0.809
[83 of 100],830000,0.000,1.000,1.000,0.809
[84 of 100],840000,0.000,1.000,1.000,0.809
[85 of 100],850000,0.000,1.000,1.000,0.809
[86 of 100],860000,0.000,1.000,1.000,0.809
[87 of 100],870000,0.000,1.000,1.000,0.809
[88 of 100],880000,0.000,1.000,1.000,0.809
[89 of 100],890000,0.000,1.000,1.000,0.809
[90 of 100],900000,0.000,1.000,1.000,0.809
[91 of 100],910000,0.000,1.000,1.000,0.809
[92 of 100],920000,0.000,1.000,1.000,0.808
[93 of 100],930000,0.000,1.000,1.000,0.808
[94 of 100],940000,0.000,1.000,1.000,0.809
[95 of 100],950000,0.000,1.000,1.000,0.808
[96 of 100],960000,0.000,1.000,1.000,0.808
[97 of 100],970000,0.000,1.000,1.000,0.809
[98 of 100],980000,0.000,1.000,1.000,0.809
[99 of 100],990000,0.000,1.000,1.000,0.809
[100 of 100],1000000,0.000,1.000,1.000,0.809

[worker 1] Run 9/25 | config: {'batch_size': 8, 'opt': 'adam', 'lr': 0.001, 'wd': 0, 'rdm_seed': 293, 'n_layer': 3, 'n_head': 4, 'n_embd': 64, 'embd_pdrop': 0, 'resid_pdrop': 0, 'attn_pdrop': 0}
progress,datapoints_seen,train_loss,train_acc,indist_acc,ood_acc
[1 of 100],10000,0.119,0.958,0.987,0.693
[2 of 100],20000,0.026,0.992,1.000,0.796
[3 of 100],30000,0.042,0.985,0.980,0.787
[4 of 100],40000,0.077,0.974,1.000,0.885
[5 of 100],50000,0.000,1.000,0.999,0.974
[6 of 100],60000,0.029,0.992,1.000,0.881
[7 of 100],70000,0.000,1.000,1.000,0.891
[8 of 100],80000,0.000,1.000,1.000,0.904
[9 of 100],90000,0.000,1.000,1.000,0.906
[10 of 100],100000,0.000,1.000,1.000,0.919
[11 of 100],110000,0.102,0.966,0.998,0.739
[12 of 100],120000,0.031,0.991,1.000,0.921
[13 of 100],130000,0.000,1.000,1.000,0.922
[14 of 100],140000,0.000,1.000,1.000,0.919
[15 of 100],150000,0.000,1.000,1.000,0.919
[16 of 100],160000,0.035,0.989,0.978,0.628
[17 of 100],170000,0.005,0.999,0.999,0.147
[18 of 100],180000,0.016,0.996,1.000,0.924
[19 of 100],190000,0.000,1.000,1.000,0.943
[20 of 100],200000,0.000,1.000,1.000,0.948
[21 of 100],210000,0.000,1.000,1.000,0.953
[22 of 100],220000,0.037,0.990,1.000,0.902
[23 of 100],230000,0.000,1.000,1.000,0.915
[24 of 100],240000,0.029,0.991,1.000,0.012
[25 of 100],250000,0.000,1.000,1.000,0.009
[26 of 100],260000,0.000,1.000,1.000,0.007
[27 of 100],270000,0.000,1.000,1.000,0.007
[28 of 100],280000,0.000,1.000,1.000,0.000
[29 of 100],290000,0.000,1.000,1.000,0.000
[30 of 100],300000,0.000,1.000,1.000,0.000
[31 of 100],310000,0.000,1.000,1.000,0.000
[32 of 100],320000,0.000,1.000,1.000,0.000
[33 of 100],330000,0.000,1.000,1.000,0.000
[34 of 100],340000,0.000,1.000,1.000,0.000
[35 of 100],350000,0.000,1.000,1.000,0.000
[36 of 100],360000,0.000,1.000,1.000,0.000
[37 of 100],370000,0.000,1.000,1.000,0.000
[38 of 100],380000,0.000,1.000,1.000,0.000
[39 of 100],390000,0.000,1.000,1.000,0.022
[40 of 100],400000,0.000,1.000,1.000,0.000
[41 of 100],410000,0.000,1.000,1.000,0.000
[42 of 100],420000,0.000,1.000,1.000,0.000
[43 of 100],430000,0.000,1.000,1.000,0.000
[44 of 100],440000,0.000,1.000,1.000,0.000
[45 of 100],450000,0.000,1.000,1.000,0.000
[46 of 100],460000,0.000,1.000,1.000,0.000
[47 of 100],470000,0.000,1.000,1.000,0.000
[48 of 100],480000,0.000,1.000,1.000,0.000
[49 of 100],490000,0.041,0.993,0.996,0.811
[50 of 100],500000,0.002,1.000,1.000,0.790
[51 of 100],510000,0.000,1.000,1.000,0.793
[52 of 100],520000,0.000,1.000,1.000,0.804
[53 of 100],530000,0.000,1.000,1.000,0.819
[54 of 100],540000,0.000,1.000,1.000,0.825
[55 of 100],550000,0.000,1.000,1.000,0.838
[56 of 100],560000,0.000,1.000,1.000,0.857
[57 of 100],570000,0.000,1.000,1.000,0.874
[58 of 100],580000,0.000,1.000,1.000,0.877
[59 of 100],590000,0.000,1.000,1.000,0.895
[60 of 100],600000,0.000,1.000,1.000,0.896
[61 of 100],610000,0.000,1.000,1.000,0.898
[62 of 100],620000,0.000,1.000,1.000,0.899
[63 of 100],630000,0.000,1.000,1.000,0.905
[64 of 100],640000,0.000,1.000,1.000,0.910
[65 of 100],650000,0.000,1.000,1.000,0.908
[66 of 100],660000,0.000,1.000,1.000,0.915
[67 of 100],670000,0.000,1.000,1.000,0.913
[68 of 100],680000,0.000,1.000,1.000,0.915
[69 of 100],690000,0.000,1.000,1.000,0.915
[70 of 100],700000,0.000,1.000,1.000,0.916
[71 of 100],710000,0.000,1.000,1.000,0.916
[72 of 100],720000,0.072,0.994,1.000,0.725
[73 of 100],730000,0.006,0.998,1.000,0.644
[74 of 100],740000,0.000,1.000,1.000,0.646
[75 of 100],750000,0.000,1.000,1.000,0.659
[76 of 100],760000,0.000,1.000,1.000,0.654
[77 of 100],770000,0.000,1.000,1.000,0.649
[78 of 100],780000,0.000,1.000,1.000,0.659
[79 of 100],790000,0.000,1.000,1.000,0.663
[80 of 100],800000,0.000,1.000,1.000,0.673
[81 of 100],810000,0.000,1.000,1.000,0.680
[82 of 100],820000,0.000,1.000,1.000,0.692
[83 of 100],830000,0.008,0.998,0.978,0.753
[84 of 100],840000,0.017,0.996,1.000,0.733
[85 of 100],850000,0.000,1.000,1.000,0.667
[86 of 100],860000,0.000,1.000,1.000,0.642
[87 of 100],870000,0.000,1.000,1.000,0.636
[88 of 100],880000,0.000,1.000,1.000,0.638
[89 of 100],890000,0.000,1.000,1.000,0.619
[90 of 100],900000,0.041,0.995,1.000,0.912
[91 of 100],910000,0.000,1.000,1.000,0.939
[92 of 100],920000,0.000,1.000,1.000,0.932
[93 of 100],930000,0.000,1.000,1.000,0.940
[94 of 100],940000,0.000,1.000,1.000,0.949
[95 of 100],950000,0.000,1.000,1.000,0.937
[96 of 100],960000,0.000,1.000,1.000,0.950
[97 of 100],970000,0.000,1.000,1.000,0.935
[98 of 100],980000,0.000,1.000,1.000,0.938
[99 of 100],990000,0.000,1.000,1.000,0.949
[100 of 100],1000000,0.000,1.000,1.000,0.945

[worker 1] Run 10/25 | config: {'batch_size': 8, 'opt': 'adam', 'lr': 0.001, 'wd': 0, 'rdm_seed': 467, 'n_layer': 3, 'n_head': 4, 'n_embd': 64, 'embd_pdrop': 0, 'resid_pdrop': 0, 'attn_pdrop': 0}
progress,datapoints_seen,train_loss,train_acc,indist_acc,ood_acc
[1 of 100],10000,0.221,0.918,0.964,0.744
[2 of 100],20000,0.040,0.988,1.000,0.966
[3 of 100],30000,0.000,1.000,1.000,0.946
[4 of 100],40000,0.375,0.809,0.960,0.927
[5 of 100],50000,0.084,0.972,0.999,0.950
[6 of 100],60000,0.028,0.993,1.000,0.890
[7 of 100],70000,0.000,1.000,1.000,0.878
[8 of 100],80000,0.053,0.986,0.975,0.733
[9 of 100],90000,0.021,0.995,0.974,0.589
[10 of 100],100000,0.003,0.999,1.000,0.954
[11 of 100],110000,0.029,0.991,1.000,0.752
[12 of 100],120000,0.005,0.999,1.000,0.981
[13 of 100],130000,0.000,1.000,1.000,0.965
[14 of 100],140000,0.008,0.998,1.000,0.905
[15 of 100],150000,0.000,1.000,1.000,0.903
[16 of 100],160000,0.000,1.000,1.000,0.908
[17 of 100],170000,0.000,1.000,1.000,0.928
[18 of 100],180000,0.000,1.000,1.000,0.927
[19 of 100],190000,0.016,0.996,1.000,0.935
[20 of 100],200000,0.009,0.998,1.000,0.932
[21 of 100],210000,0.000,1.000,1.000,0.932
[22 of 100],220000,0.000,1.000,1.000,0.975
[23 of 100],230000,0.000,1.000,1.000,0.973
[24 of 100],240000,0.000,1.000,1.000,0.972
[25 of 100],250000,0.000,1.000,1.000,0.971
[26 of 100],260000,0.000,1.000,1.000,0.972
[27 of 100],270000,0.000,1.000,1.000,0.971
[28 of 100],280000,0.000,1.000,1.000,0.970
[29 of 100],290000,0.000,1.000,1.000,0.966
[30 of 100],300000,0.000,1.000,1.000,0.968
[31 of 100],310000,0.000,1.000,1.000,0.968
[32 of 100],320000,0.000,1.000,1.000,0.969
[33 of 100],330000,0.000,1.000,1.000,0.969
[34 of 100],340000,0.000,1.000,1.000,0.968
[35 of 100],350000,0.000,1.000,1.000,0.969
[36 of 100],360000,0.000,1.000,1.000,0.965
[37 of 100],370000,0.000,1.000,1.000,0.966
[38 of 100],380000,0.000,1.000,1.000,0.966
[39 of 100],390000,0.000,1.000,1.000,0.966
[40 of 100],400000,0.000,1.000,1.000,0.968
[41 of 100],410000,0.000,1.000,1.000,0.968
[42 of 100],420000,0.000,1.000,1.000,0.969
[43 of 100],430000,0.000,1.000,1.000,0.969
[44 of 100],440000,0.000,1.000,1.000,0.969
[45 of 100],450000,0.000,1.000,1.000,0.970
[46 of 100],460000,0.000,1.000,1.000,0.970
[47 of 100],470000,0.000,1.000,1.000,0.970
[48 of 100],480000,0.000,1.000,1.000,0.970
[49 of 100],490000,0.000,1.000,1.000,0.970
[50 of 100],500000,0.000,1.000,1.000,0.970
[51 of 100],510000,0.000,1.000,1.000,0.970
[52 of 100],520000,0.000,1.000,1.000,0.971
[53 of 100],530000,0.000,1.000,1.000,0.971
[54 of 100],540000,0.000,1.000,1.000,0.972
[55 of 100],550000,0.000,1.000,1.000,0.973
[56 of 100],560000,0.000,1.000,1.000,0.973
[57 of 100],570000,0.000,1.000,1.000,0.973
[58 of 100],580000,0.000,1.000,1.000,0.973
[59 of 100],590000,0.000,1.000,1.000,0.973
[60 of 100],600000,0.000,1.000,1.000,0.973
[61 of 100],610000,0.000,1.000,1.000,0.973
[62 of 100],620000,0.000,1.000,1.000,0.973
[63 of 100],630000,0.000,1.000,1.000,0.973
[64 of 100],640000,0.000,1.000,1.000,0.973
[65 of 100],650000,0.000,1.000,1.000,0.973
[66 of 100],660000,0.000,1.000,1.000,0.973
[67 of 100],670000,0.000,1.000,1.000,0.973
[68 of 100],680000,0.000,1.000,1.000,0.973
[69 of 100],690000,0.000,1.000,1.000,0.973
[70 of 100],700000,0.000,1.000,1.000,0.973
[71 of 100],710000,0.000,1.000,1.000,0.973
[72 of 100],720000,0.000,1.000,1.000,0.973
[73 of 100],730000,0.000,1.000,1.000,0.973
[74 of 100],740000,0.000,1.000,1.000,0.973
[75 of 100],750000,0.000,1.000,1.000,0.973
[76 of 100],760000,0.000,1.000,1.000,0.973
[77 of 100],770000,0.000,1.000,1.000,0.973
[78 of 100],780000,0.000,1.000,1.000,0.973
[79 of 100],790000,0.000,1.000,1.000,0.973
[80 of 100],800000,0.000,1.000,1.000,0.973
[81 of 100],810000,0.000,1.000,1.000,0.973
[82 of 100],820000,0.000,1.000,1.000,0.973
[83 of 100],830000,0.000,1.000,1.000,0.973
[84 of 100],840000,0.000,1.000,1.000,0.973
[85 of 100],850000,0.000,1.000,1.000,0.973
[86 of 100],860000,0.000,1.000,1.000,0.973
[87 of 100],870000,0.000,1.000,1.000,0.973
[88 of 100],880000,0.000,1.000,1.000,0.973
[89 of 100],890000,0.000,1.000,1.000,0.973
[90 of 100],900000,0.000,1.000,1.000,0.973
[91 of 100],910000,0.000,1.000,1.000,0.973
[92 of 100],920000,0.000,1.000,1.000,0.973
