Loading datasets...
Datasets loaded to GPU.
Worker 2/8: sweep 0acb79e7, 25/200 runs

[worker 2] Run 1/25 | config: {'batch_size': 8, 'opt': 'adam', 'lr': 0.0001, 'wd': 0, 'rdm_seed': 37, 'n_layer': 3, 'n_head': 4, 'n_embd': 64, 'embd_pdrop': 0, 'resid_pdrop': 0, 'attn_pdrop': 0}
progress,datapoints_seen,train_loss,train_acc,indist_acc,ood_acc
[96 of 100],960000,0.000,1.000,1.000,0.821
[97 of 100],970000,0.000,1.000,1.000,0.821
[98 of 100],980000,0.000,1.000,1.000,0.821
[99 of 100],990000,0.000,1.000,1.000,0.820
[100 of 100],1000000,0.000,1.000,1.000,0.821

[worker 2] Run 6/25 | config: {'batch_size': 8, 'opt': 'adam', 'lr': 0.0001, 'wd': 0, 'rdm_seed': 911, 'n_layer': 3, 'n_head': 4, 'n_embd': 64, 'embd_pdrop': 0, 'resid_pdrop': 0, 'attn_pdrop': 0}
progress,datapoints_seen,train_loss,train_acc,indist_acc,ood_acc
[1 of 100],10000,0.118,0.961,1.000,0.766
[2 of 100],20000,0.016,0.996,0.997,0.828
[3 of 100],30000,0.007,0.998,1.000,0.576
[4 of 100],40000,0.001,1.000,1.000,0.604
[5 of 100],50000,0.013,0.997,0.999,0.856
[6 of 100],60000,0.003,0.999,1.000,0.580
[7 of 100],70000,0.000,1.000,1.000,0.614
[8 of 100],80000,0.011,0.998,0.999,0.583
[9 of 100],90000,0.000,1.000,1.000,0.607
[10 of 100],100000,0.000,1.000,1.000,0.616
[11 of 100],110000,0.000,1.000,1.000,0.616
[12 of 100],120000,0.000,1.000,1.000,0.622
[13 of 100],130000,0.000,1.000,1.000,0.631
[14 of 100],140000,0.000,1.000,1.000,0.619
[15 of 100],150000,0.000,1.000,1.000,0.621
[16 of 100],160000,0.018,0.997,1.000,0.632
[17 of 100],170000,0.000,1.000,1.000,0.632
[18 of 100],180000,0.000,1.000,1.000,0.613
[19 of 100],190000,0.000,1.000,1.000,0.568
[20 of 100],200000,0.000,1.000,1.000,0.556
[21 of 100],210000,0.000,1.000,1.000,0.563
[22 of 100],220000,0.000,1.000,1.000,0.563
[23 of 100],230000,0.000,1.000,1.000,0.556
[24 of 100],240000,0.000,1.000,1.000,0.548
[25 of 100],250000,0.000,1.000,1.000,0.547
[26 of 100],260000,0.000,1.000,1.000,0.545
[27 of 100],270000,0.000,1.000,1.000,0.743
[28 of 100],280000,0.186,0.942,1.000,0.970
[29 of 100],290000,0.004,0.999,1.000,0.960
[30 of 100],300000,0.001,1.000,1.000,0.990
[31 of 100],310000,0.000,1.000,1.000,0.991
[32 of 100],320000,0.000,1.000,1.000,0.991
[33 of 100],330000,0.013,0.997,1.000,0.830
[34 of 100],340000,0.000,1.000,1.000,0.804
[35 of 100],350000,0.000,1.000,1.000,0.817
[36 of 100],360000,0.000,1.000,1.000,0.810
[37 of 100],370000,0.000,1.000,1.000,0.807
[38 of 100],380000,0.004,0.999,1.000,0.957
[39 of 100],390000,0.000,1.000,1.000,0.985
[40 of 100],400000,0.004,0.999,0.997,0.839
[41 of 100],410000,0.004,0.999,1.000,0.889
[42 of 100],420000,0.000,1.000,1.000,0.890
[43 of 100],430000,0.000,1.000,1.000,0.886
[44 of 100],440000,0.000,1.000,1.000,0.893
[45 of 100],450000,0.000,1.000,1.000,0.906
[46 of 100],460000,0.000,1.000,1.000,0.888
[47 of 100],470000,0.012,0.998,0.992,0.699
[48 of 100],480000,0.000,1.000,1.000,0.788
[49 of 100],490000,0.000,1.000,1.000,0.821
[50 of 100],500000,0.000,1.000,1.000,0.833
[51 of 100],510000,0.000,1.000,1.000,0.837
[52 of 100],520000,0.000,1.000,1.000,0.840
[53 of 100],530000,0.000,1.000,1.000,0.862
[54 of 100],540000,0.000,1.000,1.000,0.857
[55 of 100],550000,0.000,1.000,1.000,0.863
[56 of 100],560000,0.000,1.000,1.000,0.852
[57 of 100],570000,0.000,1.000,1.000,0.870
[58 of 100],580000,0.000,1.000,1.000,0.859
[59 of 100],590000,0.000,1.000,1.000,0.876
[60 of 100],600000,0.000,1.000,1.000,0.866
[61 of 100],610000,0.000,1.000,1.000,0.861
[62 of 100],620000,0.000,1.000,1.000,0.854
[63 of 100],630000,0.000,1.000,1.000,0.850
[64 of 100],640000,0.000,1.000,1.000,0.849
[65 of 100],650000,0.004,1.000,1.000,0.725
[66 of 100],660000,0.003,0.999,1.000,0.789
[67 of 100],670000,0.000,1.000,1.000,0.785
[68 of 100],680000,0.002,0.999,1.000,0.891
[69 of 100],690000,0.000,1.000,1.000,0.886
[70 of 100],700000,0.000,1.000,1.000,0.881
[71 of 100],710000,0.005,0.999,1.000,0.964
[72 of 100],720000,0.000,1.000,1.000,0.949
[73 of 100],730000,0.005,0.999,1.000,0.745
[74 of 100],740000,0.000,1.000,1.000,0.713
[75 of 100],750000,0.002,0.999,1.000,0.841
[76 of 100],760000,0.003,0.999,1.000,0.768
[77 of 100],770000,0.000,1.000,1.000,0.742
[78 of 100],780000,0.000,1.000,1.000,0.728
[79 of 100],790000,0.000,1.000,1.000,0.714
[80 of 100],800000,0.000,1.000,1.000,0.716
[81 of 100],810000,0.000,1.000,1.000,0.713
[82 of 100],820000,0.000,1.000,1.000,0.705
[83 of 100],830000,0.000,1.000,1.000,0.702
[84 of 100],840000,0.000,1.000,1.000,0.699
[85 of 100],850000,0.000,1.000,1.000,0.695
[86 of 100],860000,0.000,1.000,1.000,0.688
[87 of 100],870000,0.000,1.000,1.000,0.684
[88 of 100],880000,0.000,1.000,1.000,0.681
[89 of 100],890000,0.000,1.000,1.000,0.678
[90 of 100],900000,0.000,1.000,1.000,0.676
[91 of 100],910000,0.000,1.000,1.000,0.658
[92 of 100],920000,0.003,0.999,1.000,0.868
[93 of 100],930000,0.000,1.000,1.000,0.902
[94 of 100],940000,0.000,1.000,1.000,0.866
[95 of 100],950000,0.000,1.000,1.000,0.870
[96 of 100],960000,0.000,1.000,1.000,0.867
[97 of 100],970000,0.004,0.999,1.000,0.996
[98 of 100],980000,0.000,1.000,1.000,0.999
[99 of 100],990000,0.000,1.000,1.000,0.985
[100 of 100],1000000,0.000,1.000,1.000,0.992

[worker 2] Run 7/25 | config: {'batch_size': 8, 'opt': 'adam', 'lr': 0.001, 'wd': 0, 'rdm_seed': 7, 'n_layer': 3, 'n_head': 4, 'n_embd': 64, 'embd_pdrop': 0, 'resid_pdrop': 0, 'attn_pdrop': 0}
progress,datapoints_seen,train_loss,train_acc,indist_acc,ood_acc
[1 of 100],10000,0.221,0.907,0.928,0.758
[2 of 100],20000,0.048,0.986,1.000,0.739
[3 of 100],30000,0.023,0.993,1.000,0.649
[4 of 100],40000,0.004,0.999,1.000,0.749
[5 of 100],50000,0.056,0.982,1.000,0.789
[6 of 100],60000,0.001,1.000,1.000,0.595
[7 of 100],70000,0.000,1.000,1.000,0.550
[8 of 100],80000,0.024,0.993,1.000,0.935
[9 of 100],90000,0.025,0.993,1.000,0.870
[10 of 100],100000,0.000,1.000,1.000,0.904
[11 of 100],110000,0.027,0.992,1.000,0.743
[12 of 100],120000,0.000,1.000,1.000,0.790
[13 of 100],130000,0.000,1.000,1.000,0.802
[14 of 100],140000,0.000,1.000,1.000,0.817
[15 of 100],150000,0.000,1.000,1.000,0.817
[16 of 100],160000,0.232,0.907,0.922,0.753
[17 of 100],170000,0.047,0.986,0.999,0.932
[18 of 100],180000,0.001,1.000,1.000,0.960
[19 of 100],190000,0.000,1.000,1.000,0.963
[20 of 100],200000,0.000,1.000,1.000,0.957
[21 of 100],210000,0.019,0.994,0.542,0.000
[22 of 100],220000,0.071,0.972,1.000,0.921
[23 of 100],230000,0.000,1.000,1.000,0.943
[24 of 100],240000,0.000,1.000,1.000,0.947
[25 of 100],250000,0.059,0.984,0.997,0.954
[26 of 100],260000,0.010,0.998,1.000,0.981
[27 of 100],270000,0.000,1.000,1.000,0.987
[28 of 100],280000,0.000,1.000,1.000,0.984
[29 of 100],290000,0.000,1.000,1.000,0.987
[30 of 100],300000,0.043,0.987,1.000,0.046
[31 of 100],310000,0.003,0.999,1.000,0.477
[32 of 100],320000,0.000,1.000,1.000,0.461
[33 of 100],330000,0.000,1.000,1.000,0.503
[34 of 100],340000,0.004,0.999,1.000,0.426
[35 of 100],350000,0.000,1.000,1.000,0.490
[36 of 100],360000,0.000,1.000,1.000,0.740
[37 of 100],370000,0.000,1.000,1.000,0.789
[38 of 100],380000,0.000,1.000,1.000,0.830
[39 of 100],390000,0.019,0.995,0.999,0.989
[40 of 100],400000,0.008,0.998,1.000,0.945
[41 of 100],410000,0.000,1.000,1.000,0.956
[42 of 100],420000,0.000,1.000,1.000,0.954
[43 of 100],430000,0.000,1.000,1.000,0.959
[44 of 100],440000,0.000,1.000,1.000,0.961
[45 of 100],450000,0.000,1.000,1.000,0.965
[46 of 100],460000,0.000,1.000,1.000,0.967
[47 of 100],470000,0.000,1.000,1.000,0.968
[48 of 100],480000,0.000,1.000,1.000,0.969
[49 of 100],490000,0.000,1.000,1.000,0.969
[50 of 100],500000,0.000,1.000,1.000,0.969
[51 of 100],510000,0.000,1.000,1.000,0.969
[52 of 100],520000,0.000,1.000,1.000,0.970
[53 of 100],530000,0.000,1.000,1.000,0.970
[54 of 100],540000,0.000,1.000,1.000,0.970
[55 of 100],550000,0.000,1.000,1.000,0.971
[56 of 100],560000,0.000,1.000,1.000,0.971
[57 of 100],570000,0.000,1.000,1.000,0.971
[58 of 100],580000,0.024,0.997,1.000,0.870
[59 of 100],590000,0.000,1.000,1.000,0.862
[60 of 100],600000,0.000,1.000,1.000,0.885
[61 of 100],610000,0.009,0.997,0.999,0.965
[62 of 100],620000,0.000,1.000,1.000,0.985
[63 of 100],630000,0.000,1.000,1.000,0.991
[64 of 100],640000,0.000,1.000,1.000,0.996
[65 of 100],650000,0.000,1.000,1.000,0.998
[66 of 100],660000,0.000,1.000,1.000,1.000
[67 of 100],670000,0.005,0.999,1.000,0.992
[68 of 100],680000,0.000,1.000,1.000,0.996
[69 of 100],690000,0.000,1.000,1.000,0.998
[70 of 100],700000,0.000,1.000,1.000,0.998
[71 of 100],710000,0.000,1.000,1.000,0.998
[72 of 100],720000,0.000,1.000,1.000,0.999
[73 of 100],730000,0.000,1.000,1.000,0.999
[74 of 100],740000,0.000,1.000,1.000,0.997
[75 of 100],750000,0.000,1.000,1.000,0.992
[76 of 100],760000,0.000,1.000,1.000,0.982
[77 of 100],770000,0.000,1.000,1.000,0.977
[78 of 100],780000,0.000,1.000,1.000,0.981
[79 of 100],790000,0.000,1.000,1.000,0.981
[80 of 100],800000,0.000,1.000,1.000,0.986
[81 of 100],810000,0.000,1.000,1.000,0.986
[82 of 100],820000,0.000,1.000,1.000,0.989
[83 of 100],830000,0.000,1.000,1.000,0.989
[84 of 100],840000,0.000,1.000,1.000,0.993
[85 of 100],850000,0.000,1.000,1.000,0.992
[86 of 100],860000,0.000,1.000,1.000,0.992
[87 of 100],870000,0.000,1.000,1.000,0.991
[88 of 100],880000,0.000,1.000,1.000,0.990
[89 of 100],890000,0.000,1.000,1.000,0.992
[90 of 100],900000,0.000,1.000,1.000,0.992
[91 of 100],910000,0.000,1.000,1.000,0.992
[92 of 100],920000,0.000,1.000,1.000,0.993
[93 of 100],930000,0.000,1.000,1.000,0.992
[94 of 100],940000,0.000,1.000,1.000,0.994
[95 of 100],950000,0.000,1.000,1.000,0.992
[96 of 100],960000,0.014,0.999,0.979,0.809
[97 of 100],970000,0.006,0.999,1.000,0.956
[98 of 100],980000,0.000,1.000,1.000,0.965
[99 of 100],990000,0.006,0.999,1.000,0.853
[100 of 100],1000000,0.001,0.999,1.000,0.765

[worker 2] Run 8/25 | config: {'batch_size': 8, 'opt': 'adam', 'lr': 0.001, 'wd': 0, 'rdm_seed': 149, 'n_layer': 3, 'n_head': 4, 'n_embd': 64, 'embd_pdrop': 0, 'resid_pdrop': 0, 'attn_pdrop': 0}
progress,datapoints_seen,train_loss,train_acc,indist_acc,ood_acc
[1 of 100],10000,0.328,0.858,0.959,0.725
[2 of 100],20000,0.080,0.974,0.979,0.705
[3 of 100],30000,0.228,0.912,0.985,0.946
[4 of 100],40000,0.057,0.981,0.993,0.850
[5 of 100],50000,0.014,0.996,1.000,0.669
[6 of 100],60000,0.021,0.994,1.000,0.655
[7 of 100],70000,0.033,0.990,1.000,0.856
[8 of 100],80000,0.006,0.998,1.000,0.924
[9 of 100],90000,0.016,0.995,0.989,0.609
[10 of 100],100000,0.009,0.997,1.000,0.804
[11 of 100],110000,0.010,0.997,1.000,0.559
[12 of 100],120000,0.003,0.999,1.000,0.900
[13 of 100],130000,0.000,1.000,1.000,0.899
[14 of 100],140000,0.000,1.000,1.000,0.909
[15 of 100],150000,0.000,1.000,1.000,0.907
[16 of 100],160000,0.000,1.000,1.000,0.907
[17 of 100],170000,0.000,1.000,1.000,0.906
[18 of 100],180000,0.000,1.000,1.000,0.910
[19 of 100],190000,0.000,1.000,1.000,0.912
[20 of 100],200000,0.000,1.000,1.000,0.912
[21 of 100],210000,0.000,1.000,1.000,0.913
[22 of 100],220000,0.000,1.000,1.000,0.913
[23 of 100],230000,0.000,1.000,1.000,0.913
[24 of 100],240000,0.000,1.000,1.000,0.912
[25 of 100],250000,0.000,1.000,1.000,0.911
[26 of 100],260000,0.000,1.000,1.000,0.911
[27 of 100],270000,0.000,1.000,1.000,0.912
[28 of 100],280000,0.000,1.000,1.000,0.911
[29 of 100],290000,0.000,1.000,1.000,0.914
[30 of 100],300000,0.000,1.000,1.000,0.914
[31 of 100],310000,0.000,1.000,1.000,0.914
[32 of 100],320000,0.000,1.000,1.000,0.916
[33 of 100],330000,0.000,1.000,1.000,0.916
[34 of 100],340000,0.000,1.000,1.000,0.917
[35 of 100],350000,0.000,1.000,1.000,0.918
[36 of 100],360000,0.000,1.000,1.000,0.919
[37 of 100],370000,0.000,1.000,1.000,0.919
[38 of 100],380000,0.000,1.000,1.000,0.919
[39 of 100],390000,0.000,1.000,1.000,0.919
[40 of 100],400000,0.000,1.000,1.000,0.919
[41 of 100],410000,0.000,1.000,1.000,0.919
[42 of 100],420000,0.000,1.000,1.000,0.919
[43 of 100],430000,0.000,1.000,1.000,0.919
[44 of 100],440000,0.000,1.000,1.000,0.919
[45 of 100],450000,0.000,1.000,1.000,0.919
[46 of 100],460000,0.000,1.000,1.000,0.920
[47 of 100],470000,0.000,1.000,1.000,0.920
[48 of 100],480000,0.000,1.000,1.000,0.919
[49 of 100],490000,0.000,1.000,1.000,0.919
[50 of 100],500000,0.000,1.000,1.000,0.920
[51 of 100],510000,0.000,1.000,1.000,0.920
[52 of 100],520000,0.000,1.000,1.000,0.920
[53 of 100],530000,0.000,1.000,1.000,0.920
[54 of 100],540000,0.000,1.000,1.000,0.920
[55 of 100],550000,0.000,1.000,1.000,0.920
[56 of 100],560000,0.000,1.000,1.000,0.920
[57 of 100],570000,0.000,1.000,1.000,0.920
[58 of 100],580000,0.000,1.000,1.000,0.920
[59 of 100],590000,0.000,1.000,1.000,0.920
[60 of 100],600000,0.000,1.000,1.000,0.920
[61 of 100],610000,0.000,1.000,1.000,0.920
[62 of 100],620000,0.000,1.000,1.000,0.920
[63 of 100],630000,0.000,1.000,1.000,0.920
[64 of 100],640000,0.000,1.000,1.000,0.923
[65 of 100],650000,0.000,1.000,1.000,0.924
[66 of 100],660000,0.000,1.000,1.000,0.920
[67 of 100],670000,0.000,1.000,1.000,0.922
[68 of 100],680000,0.000,1.000,1.000,0.923
[69 of 100],690000,0.000,1.000,1.000,0.923
[70 of 100],700000,0.000,1.000,1.000,0.923
[71 of 100],710000,0.000,1.000,1.000,0.924
[72 of 100],720000,0.000,1.000,1.000,0.924
[73 of 100],730000,0.000,1.000,1.000,0.922
[74 of 100],740000,0.000,1.000,1.000,0.922
[75 of 100],750000,0.000,1.000,1.000,0.922
[76 of 100],760000,0.000,1.000,1.000,0.922
[77 of 100],770000,0.000,1.000,1.000,0.924
[78 of 100],780000,0.000,1.000,1.000,0.924
[79 of 100],790000,0.000,1.000,1.000,0.924
[80 of 100],800000,0.000,1.000,1.000,0.924
[81 of 100],810000,0.000,1.000,1.000,0.922
[82 of 100],820000,0.000,1.000,1.000,0.922
[83 of 100],830000,0.000,1.000,1.000,0.924
[84 of 100],840000,0.000,1.000,1.000,0.923
[85 of 100],850000,0.000,1.000,1.000,0.922
[86 of 100],860000,0.000,1.000,1.000,0.922
[87 of 100],870000,0.000,1.000,1.000,0.922
[88 of 100],880000,0.000,1.000,1.000,0.924
[89 of 100],890000,0.000,1.000,1.000,0.925
[90 of 100],900000,0.000,1.000,1.000,0.922
[91 of 100],910000,0.000,1.000,1.000,0.922
[92 of 100],920000,0.000,1.000,1.000,0.922
[93 of 100],930000,0.000,1.000,1.000,0.925
[94 of 100],940000,0.000,1.000,1.000,0.925
[95 of 100],950000,0.000,1.000,1.000,0.925
[96 of 100],960000,0.000,1.000,1.000,0.925
[97 of 100],970000,0.000,1.000,1.000,0.925
[98 of 100],980000,0.000,1.000,1.000,0.925
[99 of 100],990000,0.000,1.000,1.000,0.925
[100 of 100],1000000,0.000,1.000,1.000,0.926

[worker 2] Run 9/25 | config: {'batch_size': 8, 'opt': 'adam', 'lr': 0.001, 'wd': 0, 'rdm_seed': 311, 'n_layer': 3, 'n_head': 4, 'n_embd': 64, 'embd_pdrop': 0, 'resid_pdrop': 0, 'attn_pdrop': 0}
progress,datapoints_seen,train_loss,train_acc,indist_acc,ood_acc
[1 of 100],10000,0.241,0.899,0.981,0.943
[2 of 100],20000,0.021,0.993,1.000,0.644
[3 of 100],30000,0.020,0.994,0.969,0.963
[4 of 100],40000,0.043,0.986,1.000,0.889
[5 of 100],50000,0.016,0.995,1.000,0.750
[6 of 100],60000,0.000,1.000,1.000,0.769
[7 of 100],70000,0.048,0.984,0.969,0.746
[8 of 100],80000,0.013,0.996,1.000,0.707
[9 of 100],90000,0.004,0.999,1.000,0.717
[10 of 100],100000,0.000,1.000,1.000,0.707
[11 of 100],110000,0.000,1.000,1.000,0.711
[12 of 100],120000,0.000,1.000,1.000,0.692
[13 of 100],130000,0.000,1.000,1.000,0.682
[14 of 100],140000,0.000,1.000,1.000,0.684
[15 of 100],150000,0.000,1.000,1.000,0.679
[16 of 100],160000,0.025,0.994,1.000,0.820
[17 of 100],170000,0.004,0.999,1.000,0.374
[18 of 100],180000,0.000,1.000,1.000,0.429
[19 of 100],190000,0.014,0.996,1.000,0.822
[20 of 100],200000,0.097,0.959,0.746,0.529
[21 of 100],210000,0.182,0.932,0.977,0.874
[22 of 100],220000,0.028,0.993,1.000,0.970
[23 of 100],230000,0.003,0.999,1.000,0.916
[24 of 100],240000,0.000,1.000,1.000,0.946
[25 of 100],250000,0.143,0.947,1.000,0.653
[26 of 100],260000,0.004,0.998,1.000,0.477
[27 of 100],270000,0.000,1.000,1.000,0.458
[28 of 100],280000,0.000,1.000,1.000,0.459
[29 of 100],290000,0.000,1.000,1.000,0.476
[30 of 100],300000,0.000,1.000,1.000,0.479
[31 of 100],310000,0.000,1.000,1.000,0.483
[32 of 100],320000,0.000,1.000,1.000,0.505
[33 of 100],330000,0.063,0.981,1.000,0.588
[34 of 100],340000,0.002,1.000,1.000,0.736
[35 of 100],350000,0.000,1.000,1.000,0.631
[36 of 100],360000,0.019,0.995,1.000,0.902
[37 of 100],370000,0.002,0.999,1.000,0.003
[38 of 100],380000,0.000,1.000,1.000,0.005
[39 of 100],390000,0.000,1.000,1.000,0.007
[40 of 100],400000,0.002,0.999,1.000,0.516
[41 of 100],410000,0.000,1.000,1.000,0.447
[42 of 100],420000,0.003,0.999,1.000,0.002
[43 of 100],430000,0.000,1.000,1.000,0.001
[44 of 100],440000,0.000,1.000,1.000,0.003
[45 of 100],450000,0.000,1.000,1.000,0.001
[46 of 100],460000,0.000,1.000,1.000,0.012
[47 of 100],470000,0.000,1.000,1.000,0.000
[48 of 100],480000,0.007,0.998,1.000,0.001
[49 of 100],490000,0.000,1.000,1.000,0.000
[50 of 100],500000,0.000,1.000,1.000,0.000
[51 of 100],510000,0.000,1.000,1.000,0.000
[52 of 100],520000,0.002,1.000,1.000,0.124
[53 of 100],530000,0.000,1.000,1.000,0.062
[54 of 100],540000,0.000,1.000,1.000,0.112
[55 of 100],550000,0.000,1.000,1.000,0.124
[56 of 100],560000,0.000,1.000,1.000,0.385
[57 of 100],570000,0.000,1.000,1.000,0.113
[58 of 100],580000,0.000,1.000,1.000,0.179
[59 of 100],590000,0.000,1.000,1.000,0.180
[60 of 100],600000,0.000,1.000,1.000,0.180
[61 of 100],610000,0.000,1.000,1.000,0.181
[62 of 100],620000,0.000,1.000,1.000,0.186
[63 of 100],630000,0.000,1.000,1.000,0.187
[64 of 100],640000,0.000,1.000,1.000,0.187
[65 of 100],650000,0.000,1.000,1.000,0.187
[66 of 100],660000,0.000,1.000,1.000,0.188
[67 of 100],670000,0.000,1.000,1.000,0.192
[68 of 100],680000,0.000,1.000,1.000,0.195
[69 of 100],690000,0.000,1.000,1.000,0.192
[70 of 100],700000,0.000,1.000,1.000,0.217
[71 of 100],710000,0.000,1.000,1.000,0.215
[72 of 100],720000,0.000,1.000,1.000,0.222
[73 of 100],730000,0.000,1.000,1.000,0.216
[74 of 100],740000,0.000,1.000,1.000,0.213
[75 of 100],750000,0.000,1.000,1.000,0.262
[76 of 100],760000,0.002,1.000,0.999,0.642
[77 of 100],770000,0.018,0.998,1.000,0.805
[78 of 100],780000,0.000,1.000,1.000,0.533
[79 of 100],790000,0.000,1.000,1.000,0.552
[80 of 100],800000,0.000,1.000,1.000,0.568
[81 of 100],810000,0.000,1.000,1.000,0.572
[82 of 100],820000,0.000,1.000,1.000,0.581
[83 of 100],830000,0.016,0.997,1.000,0.932
[84 of 100],840000,0.001,1.000,1.000,0.914
[85 of 100],850000,0.000,1.000,1.000,0.917
[86 of 100],860000,0.000,1.000,1.000,0.917
[87 of 100],870000,0.000,1.000,1.000,0.924
[88 of 100],880000,0.000,1.000,1.000,0.942
[89 of 100],890000,0.000,1.000,1.000,0.945
[90 of 100],900000,0.000,1.000,1.000,0.954
[91 of 100],910000,0.000,1.000,1.000,0.962
[92 of 100],920000,0.000,1.000,1.000,0.960
[93 of 100],930000,0.069,0.988,1.000,0.003
[94 of 100],940000,0.003,0.999,1.000,0.003
[95 of 100],950000,0.000,1.000,1.000,0.031
[96 of 100],960000,0.000,1.000,1.000,0.012
[97 of 100],970000,0.000,1.000,1.000,0.023
[98 of 100],980000,0.000,1.000,1.000,0.047
[99 of 100],990000,0.000,1.000,1.000,0.139
[100 of 100],1000000,0.008,0.998,1.000,0.001

[worker 2] Run 10/25 | config: {'batch_size': 8, 'opt': 'adam', 'lr': 0.001, 'wd': 0, 'rdm_seed': 491, 'n_layer': 3, 'n_head': 4, 'n_embd': 64, 'embd_pdrop': 0, 'resid_pdrop': 0, 'attn_pdrop': 0}
progress,datapoints_seen,train_loss,train_acc,indist_acc,ood_acc
[1 of 100],10000,0.134,0.953,0.999,0.423
[2 of 100],20000,0.025,0.992,1.000,0.818
[3 of 100],30000,0.000,1.000,1.000,0.747
[4 of 100],40000,0.000,1.000,1.000,0.730
[5 of 100],50000,0.000,1.000,1.000,0.752
[6 of 100],60000,0.000,1.000,1.000,0.686
[7 of 100],70000,0.000,1.000,1.000,0.680
[8 of 100],80000,0.000,1.000,1.000,0.645
[9 of 100],90000,0.000,1.000,1.000,0.640
[10 of 100],100000,0.000,1.000,1.000,0.639
[11 of 100],110000,0.000,1.000,1.000,0.652
[12 of 100],120000,0.000,1.000,1.000,0.649
[13 of 100],130000,0.000,1.000,1.000,0.644
[14 of 100],140000,0.000,1.000,1.000,0.641
[15 of 100],150000,0.000,1.000,1.000,0.639
[16 of 100],160000,0.137,0.954,0.947,0.781
[17 of 100],170000,0.022,0.994,1.000,0.864
[18 of 100],180000,0.020,0.993,0.998,0.747
[19 of 100],190000,0.125,0.955,0.917,0.926
[20 of 100],200000,0.013,0.995,1.000,0.960
[21 of 100],210000,0.049,0.983,1.000,0.934
[22 of 100],220000,0.005,0.998,1.000,0.977
[23 of 100],230000,0.073,0.975,0.979,0.861
[24 of 100],240000,0.007,0.998,1.000,0.582
[25 of 100],250000,0.000,1.000,1.000,0.588
[26 of 100],260000,0.000,1.000,1.000,0.594
[27 of 100],270000,0.000,1.000,1.000,0.583
[28 of 100],280000,0.027,0.993,0.992,0.913
[29 of 100],290000,0.009,0.998,1.000,0.977
[30 of 100],300000,0.012,0.997,1.000,0.934
[31 of 100],310000,0.007,0.998,1.000,0.898
[32 of 100],320000,0.009,0.998,1.000,0.879
[33 of 100],330000,0.001,1.000,1.000,0.904
[34 of 100],340000,0.000,1.000,1.000,0.909
[35 of 100],350000,0.000,1.000,1.000,0.909
[36 of 100],360000,0.000,1.000,1.000,0.922
[37 of 100],370000,0.000,1.000,1.000,0.922
[38 of 100],380000,0.000,1.000,1.000,0.922
[39 of 100],390000,0.000,1.000,1.000,0.922
[40 of 100],400000,0.000,1.000,1.000,0.924
[41 of 100],410000,0.000,1.000,1.000,0.925
[42 of 100],420000,0.000,1.000,1.000,0.924
[43 of 100],430000,0.000,1.000,1.000,0.925
[44 of 100],440000,0.000,1.000,1.000,0.925
[45 of 100],450000,0.000,1.000,1.000,0.928
[46 of 100],460000,0.024,0.995,0.998,0.870
[47 of 100],470000,0.016,0.996,1.000,0.801
[48 of 100],480000,0.000,1.000,1.000,0.834
[49 of 100],490000,0.004,0.999,1.000,0.829
[50 of 100],500000,0.007,0.998,1.000,0.794
[51 of 100],510000,0.000,1.000,1.000,0.801
[52 of 100],520000,0.000,1.000,1.000,0.889
[53 of 100],530000,0.000,1.000,1.000,0.883
[54 of 100],540000,0.040,0.993,1.000,0.892
[55 of 100],550000,0.002,1.000,1.000,0.903
[56 of 100],560000,0.001,1.000,1.000,0.698
[57 of 100],570000,0.000,1.000,1.000,0.901
[58 of 100],580000,0.000,1.000,1.000,0.888
[59 of 100],590000,0.000,1.000,1.000,0.886
[60 of 100],600000,0.000,1.000,1.000,0.886
[61 of 100],610000,0.000,1.000,1.000,0.888
[62 of 100],620000,0.000,1.000,1.000,0.879
[63 of 100],630000,0.000,1.000,1.000,0.883
[64 of 100],640000,0.000,1.000,1.000,0.875
[65 of 100],650000,0.000,1.000,1.000,0.872
[66 of 100],660000,0.000,1.000,1.000,0.870
[67 of 100],670000,0.000,1.000,1.000,0.867
[68 of 100],680000,0.000,1.000,1.000,0.863
[69 of 100],690000,0.000,1.000,1.000,0.855
[70 of 100],700000,0.000,1.000,1.000,0.852
[71 of 100],710000,0.000,1.000,1.000,0.852
[72 of 100],720000,0.000,1.000,1.000,0.858
[73 of 100],730000,0.000,1.000,1.000,0.859
[74 of 100],740000,0.000,1.000,1.000,0.859
[75 of 100],750000,0.000,1.000,1.000,0.862
[76 of 100],760000,0.012,0.998,0.999,0.795
[77 of 100],770000,0.001,1.000,1.000,0.905
[78 of 100],780000,0.003,0.999,1.000,0.915
[79 of 100],790000,0.000,1.000,1.000,0.929
[80 of 100],800000,0.000,1.000,1.000,0.940
[81 of 100],810000,0.000,1.000,1.000,0.948
[82 of 100],820000,0.000,1.000,1.000,0.947
[83 of 100],830000,0.008,0.998,0.983,0.029
[84 of 100],840000,0.002,1.000,1.000,0.787
[85 of 100],850000,0.000,1.000,1.000,0.802
[86 of 100],860000,0.017,0.997,0.997,0.886
[87 of 100],870000,0.000,1.000,1.000,0.920
[88 of 100],880000,0.000,1.000,1.000,0.921
[89 of 100],890000,0.000,1.000,1.000,0.921
[90 of 100],900000,0.005,0.999,1.000,0.919
[91 of 100],910000,0.000,1.000,1.000,0.920
[92 of 100],920000,0.000,1.000,1.000,0.920
